idprojeto,nuacao,nmacao,dsacao,dtinicio,dtfim,vlrecucacb,vlrecuentidecon,vlrecuentidfina,vlrecucontrapar,vlrecutotal,stacao,aprovacao_previa,centro_custo,centro_custo_adm,idtipo,nome_responsavel,telefone_responsavel,email_responsavel,dtinicio_realizada,dtfim_realizada,dtaprova_encerra_analista,dtaprova_encerra_entidadeprop,dtaprova_encerra_entidadeexec,motivo_encerramento,iddocscomprobatorios,iddocsencerramento,idmodelosimpressao,dtinicio_nova_previsao,dtfim_nova_previsao,comentario
1091,8,Responsabilidade Ambiental - Eco Ponto.,"Realização de consultoria com carga horária de 120h, para realização de viabilidade Ambiental, legal e econômica do projeto do Eco Ponto que visa o recolhimento e finalidade adequada dos resíduos gerados pelas empresas de Automecânicas nucleadas.",2018-08-15,2019-02-12,9600.00,4400.00,6000.00,10400.00,20000.00,,,6998.1091,6998.1091,,,,,,,,,,,,,,2018-08-15,2019-02-12,
1092,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2018-03-01,2018-04-01,3150.00,0.00,0.00,0.00,3150.00,enc,false,6998.1092,6998.1092,26,,,,,,,,,co,,,,2018-03-01,2018-04-01,
1092,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto.,2018-04-01,2020-10-30,3150.00,0.00,0.00,0.00,3150.00,and,false,6998.1092,6998.1092,56,,,,,,,,,,,,,2018-04-01,2020-10-30,
1092,3,Acompanhamento da Execução das Mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2018-04-01,2020-10-30,6300.00,0.00,0.00,0.00,6300.00,and,false,6998.1092,6998.1092,78,,,,,,,,,,,,,2018-04-01,2020-10-30,
1092,4,Acompanhamento da Execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2018-04-01,2020-10-30,3150.00,0.00,0.00,0.00,3150.00,and,false,6998.1092,6998.1092,56,,,,,,,,,,,,,2018-04-01,2020-10-30,
1092,5,Melhoria de Layout e Cross Merchandising.,"Realização de workshops, treinamentos e consultorias individuais para revisão de Layout e disposição dos produtos em gôndola (Sendo 40 horas destinadas à consultoria), desenvolvendo fluxograma da movimentação do cliente dentro da loja, para potencializar a venda por estimulo, bem como desenvolver noções para criação de exposição diferenciada (ponto extra).",2018-05-01,2019-02-25,7200.00,3300.00,4500.00,7800.00,15000.00,,,6998.1092,6998.1092,,,,,,,,,,,,,,2018-05-01,2019-02-25,
1092,6,Branding - Gestão da Marca.,"Desenvolver posicionamento de mercado de acordo com o Público Alvo, aprimorando os processos para gestão da marca. Criar meios de comunicação entre empresa/cliente e investir em um Marketing eficaz no período de um ano.",2018-06-03,2019-10-10,14400.00,6600.00,9000.00,15600.00,30000.00,,,6998.1092,6998.1092,,,,,,,,,,,,,,2018-06-03,2019-10-10,
1092,7,Missão Empresarial.,"Realização de missões empresariais de caráter técnico, com o objetivo de promover um intercâmbio de experiências, tecnologias e equipamentos que possam ser adaptados e incorporados nas empresas participantes.",2018-05-23,2019-10-31,13440.00,6160.00,8400.00,14560.00,28000.00,,,6998.1092,6998.1092,,,,,,,,,,,,,,2018-05-23,2019-10-31,
1092,8,Seminário.,"Realização de seminários temáticos, buscando trazer profissionais especializados em cada área, para dessa forma aperfeiçoar processos.",2018-05-10,2019-11-01,3360.00,1540.00,2100.00,3640.00,7000.00,,,6998.1092,6998.1092,,,,,,,,,,,,,,2018-05-10,2019-11-01,
1092,9,Encontro Regional.,"Promover dois encontros regionais, baseando-se no objetivo de Benchmarking que consiste em apreender com outras empresas formas de melhorar as funções e processos, como também, promover integração com outras empresas do setor, proporcionando a troca de conhecimento e boas práticas, levando inovação na gestão e geração de negócios.",2018-06-01,2019-11-01,4800.00,2200.00,3000.00,5200.00,10000.00,,,6998.1092,6998.1092,,,,,,,,,,,,,,2018-06-01,2019-11-01,
1092,10,Plano de Ação para Redução de Perdas de Mercadorias.,"Contratação de 36 horas de consultoria para implementação de controle das perdas e quebras das operações (com foco em alimentos e perecíveis)  da empresa, buscando otimizar esta área, criando processos de controle (ações preventivas), bem como indicadores para que se possa acompanhar.",2018-10-01,2019-10-30,7200.00,3300.00,4500.00,7800.00,15000.00,,,6998.1092,6998.1092,,,,,,,,,,,,,,2018-10-01,2019-10-30,
1093,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2018-03-01,2018-04-01,4050.00,0.00,0.00,0.00,4050.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-03-01,2018-04-01,
1093,2,Gestão e Monitoramento,"Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e
monitoramento do projeto.",2018-04-01,2020-02-17,8100.00,0.00,0.00,0.00,8100.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-04-01,2020-02-17,
1093,3,Acompanhamento da Execução das Mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2018-04-01,2020-02-17,4050.00,0.00,0.00,0.00,4050.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-04-01,2020-02-17,
1093,4,Acompanhamento da Execução das avaliações,"ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto
Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2018-04-01,2020-02-17,4050.00,0.00,0.00,0.00,4050.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-04-01,2020-02-17,
1093,5,MPS.Br - Qualidade de Software.,"Dando  continuidade  a  atividade  realizada  em  2014/2015  através  do programa SebraeTec, esta consultoria visa aprimorar os processos e metodologias dentro das empresas de TI nas atividades de desenvolvimento de software, incluindo requisitos, implementação e testes, focadas no modelo MPS.Br – Melhoria de Processos do Software Brasileiro.  A  ação  visa  à  contratação  de  consultoria  para  preparação  e  capacitação,
contando com uma carga horária de 450 horas.",2018-05-01,2019-12-01,33600.00,15400.00,21000.00,36400.00,70000.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-05-01,2019-12-01,
1093,6,O Desenvolvimento do Marketing na Inteligência 4.0.,"O objetivo é desenvolver um plano de Marketing e Comunicação para todas as empresas nucleadas e também desenvolver um plano de marketing especifico para o Núcleo. Dessa forma, deseja-se promover as empresas nucleadas e também instigar a participação de novas empresas junto ao núcleo,
tendo-o como um diferencial.",2018-06-10,2019-10-10,7200.00,3300.00,4500.00,7800.00,15000.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-06-10,2019-10-10,
1093,7,"Da Ideia à Pesquisa, do Desenvolvimento à Transformação.","Com intuito de aprendizado e absorção de conhecimento para implantação de parque tecnológico em nossa região, é necessário efetuar-se visitas a parques já estabelecidos e consolidados para entendermos como funcionam estas estruturas, sua gestão e seu compartilhamento.",2018-07-02,2019-09-15,4800.00,2200.00,3000.00,5200.00,10000.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-07-02,2019-09-15,
1093,8,Distrito de Inovação 22@.,"Realizar Missão Empresarial ao Distrito de Inovação 22@, em Barcelona, projeto que teve inicio no ano de 2000 e que está transformando duzentos hectares de área industrial no bairro de Poblenou em um distrito inovador que oferece espaços para a concentração estratégica de atividades intensivas em conhecimento. Atualmente abriga diversas empresas inovadoras, incubadoras, centro de pesquisas e universidades. O projeto foi espelho para o programa Inova@SC do Governo do Estado de Santa Catarina que tem por objetivo implantar pólos de inovação e tecnologia no estado, através de construção de Centros de Inovação, e transformar Santa Catarina em um estado de
referência em inovação tecnológica no País.",2018-05-15,2020-01-17,19200.00,8800.00,12000.00,20800.00,40000.00,,,6998.1093,6998.1093,,,,,,,,,,,,,,2018-05-15,2020-01-17,
1094,1,Estruturação do projeto,,,,4620.00,0.00,0.00,0.00,4620.00,,,,,,,,,,,,,,,,,,,,
1094,2,Gestão e monitoramento,,,,9240.00,0.00,0.00,0.00,9240.00,,,,,,,,,,,,,,,,,,,,
1094,3,Acompanhamento da execução das mensurações,,,,4620.00,0.00,0.00,0.00,4620.00,,,,,,,,,,,,,,,,,,,,
1094,4,Acompanhamento da execução das avaliações,,,,4620.00,0.00,0.00,0.00,4620.00,,,,,,,,,,,,,,,,,,,,
1094,5,"Treinamento em Liderança, Inteligência Interpessoal e Comunicação Eficaz",,,,26000.00,7000.00,7000.00,14000.00,40000.00,,,,,,,,,,,,,,,,,,,,
1094,6,Evento: Superado Obstáculos,,,,30000.00,15000.00,15000.00,30000.00,60000.00,,,,,,,,,,,,,,,,,,,,
1094,7,Promoção de network e relacionamento ,,,,0.00,10000.00,10000.00,20000.00,20000.00,,,,,,,,,,,,,,,,,,,,
1094,8,Realização de Benchmarking,,,,16100.00,6975.00,6975.00,13950.00,30050.00,,,,,,,,,,,,,,,,,,,,
1095,1,Estruturação do projeto,,,,2485.06,0.00,0.00,0.00,2485.06,,,,,,,,,,,,,,,,,,,,
1095,2,Gestão e monitoramento,,,,4970.12,0.00,0.00,0.00,4970.12,,,,,,,,,,,,,,,,,,,,
1095,3,Acompanhamento da execução das mensurações,,,,2485.06,0.00,0.00,0.00,2485.06,,,,,,,,,,,,,,,,,,,,
1095,4,Acompanhamento da execução das avaliações,,,,2485.06,0.00,0.00,0.00,2485.06,,,,,,,,,,,,,,,,,,,,
1095,5, Diagnóstico do atendimento,,,,5000.00,5110.00,1100.00,6210.00,11210.00,,,,,,,,,,,,,,,,,,,,
1095,6, Aprimoramento e intensificação do atendimento coletivo.,,,,5100.00,0.00,2400.00,2400.00,7500.00,,,,,,,,,,,,,,,,,,,,
1095,7, Plano de Marketing.,,,,16700.00,14300.00,1800.00,16100.00,32800.00,,,,,,,,,,,,,,,,,,,,
1095,8, Missão Técnica.,,,,4800.00,3600.00,1800.00,5400.00,10200.00,,,,,,,,,,,,,,,,,,,,
1095,9," Venda bem, negocie melhor.",,,,1500.00,4800.00,2400.00,7200.00,8700.00,,,,,,,,,,,,,,,,,,,,
1096,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2018-03-01,2018-04-15,4620.00,0.00,3780.00,3780.00,8400.00,,,6998.1096,6998.1096,,,,,,,,,,,,,,2018-03-01,2018-04-15,
1096,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias a gestão e monitoramento.,2018-04-19,2019-12-20,9240.00,0.00,7560.00,7560.00,16800.00,,,6998.1096,6998.1096,,,,,,,,,,,,,,2018-04-19,2019-12-20,
1096,3,Acompanhamento da Execução das Mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias a mensuração dos resultados do projeto.,2018-04-19,2019-12-20,4620.00,0.00,3780.00,3780.00,8400.00,,,6998.1096,6998.1096,,,,,,,,,,,,,,2018-04-19,2019-12-20,
1096,4,Acompanhamento da Execução das avaliações,Ação obrigatória formada pelo conjunto de atividades necessárias a avaliação do projeto,2018-04-19,2019-12-20,4620.00,0.00,3780.00,3780.00,8400.00,,,6998.1096,6998.1096,,,,,,,,,,,,,,2018-04-19,2019-12-20,
1096,5,Marca Coletiva das toalhas fabricadas em Brusque e região,"Como berço do setor têxtil, os produtos produzidos em Brusque e região, pelas empresas  participantes do núcleo possuem qualidade diferenciada que lhes atribuem valor intrínseco. Esta ação busca  indicar ao consumidor que o produto se destina de membros  do núcleo de Fabricantes de Toalhas da ACIBr com qualidade, criando um diferencial competitivo através da marca coletiva e da elaboração de Selo para os fabricantes de toalhas de Brusque e região que posteriormente serão auditados e certificados. A ação consiste no estudo e preparação para implantação do selo referencial do núcleo de fabricantes de toalhas da ACIBr. O qual terá como objetivo referenciar as empresas nucleadas que atenderem os critérios definidos junto a empresa certificadora.",2018-08-01,2019-07-15,,,,0.00,0.00,,false,6998.1096,6998.1096,,,,,,,,,,,,,,2018-08-01,2019-07-15,
1096,6,Liderança e Gestão.,"Treinamento em educação executiva para desenvolvimento de liderança e gestão empresarial, com carga horária de 75 horas, trabalhando:
*Missão, Visão e Valores;
*Envolvimento total da equipe;
*Modelos mentais aplicados na liderança;
*Empowerment;
*Cultura do feedback;
*Coaching;
*Gestão por meio da diversidade de perfis;",2018-11-08,2019-08-15,,,,0.00,0.00,,false,6998.1096,6998.1096,,,,,,,,,,,,,,2018-11-08,2019-08-15,
1096,7,Tendência e Inovação no Setor Têxtil.,"O mercado europeu concentra grande número de empresas do setor têxtil, entre estes, os principais fabricantes de produtos para o segmento lar e os principais fabricantes de maquinário têxtil, por conseguinte, a melhor forma de conhecer tendências de mercado e inovações é participar das maiores feiras e exposições que ocorrem na Europa.
Deste modo, o grupo objetiva participar da missão empresarial, visando a feira europeia de produtos têxteis para segmento lar, cama, mesa, banho e de maquinário têxtil (ITMA 2019). Após a feira os empresários terão a oportunidade de visitar algumas empresas do setor na região, mediante a disponibilidade para agendamento das visitas. Segue o cronograma proposto:
20/06/2019 – Saída do Brasil
21\06\2019 – Chegada em Barcelona, Espanha/Hotel
22-24\06\2019 – Visita a ITMA 2019
25- 28\06\2019 – Visita a empresas do setor na região
29\06\2019 – Saída de Barcelona – Espanha
30\06\2019 – Chegada no Brasil.",2018-10-20,2019-08-31,,,,0.00,0.00,,false,6998.1096,6998.1096,,,,,,,,,,,,,,2018-10-20,2019-08-31,
1096,8,Benchmarking com a Cadeia de Valores dos Fabricantes de Toalhas.,"Mapear a cadeia de valores do setor através de consultoria, identificando os potenciais elos que a constituem. Após o mapeamento, realizar o benchmarking com produtores e fornecedores de matéria prima nas regiões centro-oeste e nordeste do Brasil, através de uma missão empresarial.",2018-06-01,2018-08-31,31680.00,0.00,25920.00,25920.00,57600.00,,,6998.1096,6998.1096,,,,,,,,,,,,,,2018-06-01,2018-08-31,
1096,9,Marca coletiva Vale das Toalhas – Campanha de marketing,"Com o resultado obtido no desenvolvimento da marca coletiva “ Vale das Toalhas” (Ação 05) , percebeu-se a importância de trabalhar o branding da marca, que tem como propósito o reconhecimento das empresas nucleadas que obtiveram o selo citado, tendo em vista que a marca Vale das Toalhas visa identificar os produtos fabricados pelos toalheiros de Brusque e região objetivando promover a região para torná-la ainda mais conhecida no cenário nacional. A presente ação é de caráter publicitário objetivando iniciar a disseminação da marca Vale das Toalhas para que comece a ser de conhecimento geral, sendo a primeira de uma série de ações estratégicas que serão praticadas. Esta ação consiste em desenvolver o branding da marca através de agência renomada de marketing que em primeiro momento trabalhará as estratégias e metas a partir de relatório diagnóstico realizado pela agência contratada em sincronia com os nucleados inseridos no projeto. Os valores de investimento por região, não estarão contidos no contrato de prestação de serviços assinados anteriormente, mas no relatório diagnóstico. Após o relatório diagnóstico, em segundo momento será realizado um evento de lançamento da marca “Vale da Toalhas” com valor de investimento e estratégia de divulgação contido no relatório citado. Em terceiro momento, será trabalhado, a marca coletiva “ Vale das Toalhas” em Brusque e região através de Outdoor (Locados e plotados em locais estratégicos) e marketing digital (Investimento de valores específicos – além do contrato de serviço), de acordo com as estratégias já definidas. No quarto momento, será trabalhada a marca coletiva em algumas cidades do Brasil, com estratégias definidas anteriormente (Investimento de valores específicos – além do contrato de serviço). É importante salientar que a empresa contratada, entregará mensalmente um relatório técnico para o acompanhamento de metas contido no relatório diagnóstico.",2019-12-01,2020-10-01,,,,,,ini,false,,,2,,,,,,,,,,,,,2019-12-01,2020-10-01,
1097,1,Estruturação do projeto,,,,2310.00,0.00,1890.00,1890.00,4200.00,,,,,,,,,,,,,,,,,,,,
1097,2,Gestão e monitoramento,,,,4620.00,0.00,3780.00,3780.00,8400.00,,,,,,,,,,,,,,,,,,,,
1097,3,Acompanhamento da execução das mensurações,,,,2310.00,0.00,1890.00,1890.00,4200.00,,,,,,,,,,,,,,,,,,,,
1097,4,Acompanhamento da execução das avaliações,,,,2310.00,0.00,1890.00,1890.00,4200.00,,,,,,,,,,,,,,,,,,,,
1097,5,Criação de um site para o núcleo,,,,3025.00,0.00,2475.00,2475.00,5500.00,,,,,,,,,,,,,,,,,,,,
1097,6,Workshop de boas práticas na manipulação de Alimentos,,,,1045.00,0.00,855.00,855.00,1900.00,,,,,,,,,,,,,,,,,,,,
1097,7,Visitar a FISPAL FOOD SERVICE em São Paulo,,,,7425.00,0.00,6075.00,6075.00,13500.00,,,,,,,,,,,,,,,,,,,,
1097,8,Técnicas para Garçom ,,,,1261.70,0.00,1032.30,1032.30,2294.00,,,,,,,,,,,,,,,,,,,,
1097,9,Workshop de cortes e cozinha ,,,,1262.25,0.00,1032.75,1032.75,2295.00,,,,,,,,,,,,,,,,,,,,
1097,10,Workshop de custos em alimentos e bebidas ,,,,1155.00,0.00,945.00,945.00,2100.00,,,,,,,,,,,,,,,,,,,,
1097,11,Apresentação de pratos,,,,962.50,0.00,787.50,787.50,1750.00,,,,,,,,,,,,,,,,,,,,
1097,12,Workshop de eleboração de fichas técnicas ,,,,1045.00,0.00,855.00,855.00,1900.00,,,,,,,,,,,,,,,,,,,,
1097,13,Temperô 3ª edição,,,,19800.00,0.00,16200.00,16200.00,36000.00,,,,,,,,,,,,,,,,,,,,
