idfile,idreuniao,dsfile,nmfile,dtupload,dsextensao
8ca79baf9e3c6f9990141d63d06ba2aa,2257,Ata de Reunião,ATA DE REUNIAO  Contabilidade março 03,2008-11-03,doc
8cdcd90a0ede7e55985bb0bf51f59471,10790,RELATÓRIO 12/04/2011,REUNIÃO12-04-11,2011-04-13,doc
8cdf66371b6ccfe8548f42feb1b76ac0,4722,relatorio,02 RELATÓRIO 12.05,2009-07-08,doc
8d2843cf10abeee6915a01734d829210,5919,ATA 22/09/09,Ata de reunião 72 - 22 09 09,2009-09-22,doc
8d2be8ba5d8eef0dcaa72b3279a4d17b,10598,Pauta,Pauta_18 de Fevereiro_Cons,2011-03-01,jpg
8d33878ae4f1fb0c80280bcb9caa1144,902,Ata da reunião,10 reunião - 29 05 08,2008-07-08,doc
8d349552f8119eb9767cc4ed5acd2d5a,10623,Ata 101ª Reunião,ATA ART 101ª 05032011,2011-03-07,doc
8d85d7c00f95278927910e9763bdd19a,2781,Reunião 10/09/2007,LISTA PRESENÇA  10 09,2008-12-12,doc
8d8962526638748c5d27bf999d94ddfd,5911,5 ata,5 atas de mecanica,2009-09-22,doc
8d93b079c3411017425d1c2d46f387d3,7297,FOTO,feira13-07-09 (5).JPG,2009-12-15,jpg
8da1f3fed55f61a96ebc58e9a4fbc397,5526,Relatório de reunião,Núcleo de Panificação 04.08.09,2009-09-01,doc
8da6f196fb20dad203db8857d0b426f8,3199,ATA 85ª REUNIÃO,ATA ART 85ª 07032009,2009-03-07,doc
8dc379fcc27e92c7ebd410de88baa118,12607,Reunião Realizada em 24/01/2013 às 10h,Reunião Aventura - 24.01.13 - Camp. Rafting,2013-01-31,doc
8e058584beb1dfd5864b449b4ded6d63,9699,Lista de presença.,16 de setembro,2010-09-17,jpg
8e154c595fa30b6b28c527b32917e714,8817,ata 6,ata6,2010-06-14,doc
8e2d508726cf65650e75bb9f609f4d85,7709,Lista Presença 2,lista 8 .2,2010-01-18,doc
8e2d508726cf65650e75bb9f609f4d85,7771,Lista Presença 2,lista 8 .2,2010-01-19,doc
8e455bd81bbd34870bf6755a0e2af33a,7666,27º Relatório A&R,27º Relatório A&R- Automotivo,2010-01-16,doc
8e468d472ee5df2cf96ad8240d70a682,1791,ata da reunião,Ata de reunião 73 29 09 08,2008-10-01,doc
8e531dc4356a8a5241e4972d0d89db24,8376,Ata de Reunião,01 Ata de reunião - 12 01 10,2010-04-09,doc
8e6246dd51be3e2474c644f5a4243b26,7683,43º Relatório A&R,43º Relatório - A&R,2010-01-16,doc
8e6dec93c3b5a999cb4fe8b6c99d3ce1,5621,RELATORIO DA REUNIÃO,03 Relatorio 18.08,2009-09-04,doc
8e757f2e36fe57f6cd20b011721116e6,5869,FOTO REUNIAO,mec (44).JPG,2009-12-11,jpg
8ea40ec4c016dacf29836ffae304661a,7786,Lista Presença,12 DE SETEMBRO DE 2009,2010-01-20,doc
8eac674ced416986577d6be02946f19e,5355,FOTO - 1º encontro do núcleo,DSC_2106.JPG,2009-08-25,jpg
8eb6d42e0c2717fafe2633e0cee98075,7250,Relatorio,Beleza 01 de outubro,2009-12-14,doc
8ec1c246088fdd1a4c40624e2a9ce1de,6065,ata de reunião,ata da  oitava reunião do núcleo de armarinho,2009-09-30,doc
8ec41de2caa346e75b50a05d7938bcf3,2262,Ata de Reunião,ATA DE REUNIAO  Contabilidade maio 20,2008-11-03,doc
8ef971022061d3161355fc5f18d86c54,5837,94º REUNIÃO PERIODICA,94 R.SBZ 14 -2009 ACIT,2009-09-18,doc
8ef9efdb31d5136546fa579e28f01dd5,5412,Relatório da Reunião.,Relatório de Atividades - Nucleo Varejista (26-08-2009),2009-08-27,doc
8efb171bcdb2a391e918a6d9ab65b941,3341,REUNIÃO COM VEREADOR,IMG_4057,2009-03-26,jpg
8f67e5461fa7754d6f9678d29d02aa75,3609,relatório de reunião,solidarte 17.02.09,2009-04-23,doc
8f6ac6b5a8e5a9a9b4cb9708c313a2b4,10440,Pauta da reunião;,Pauta_11 de Janeiro,2011-01-20,jpg
8f7c3b6949755bc10aaa07c669ddb1d8,3827,Ensaio Geral II Desfile (adultos),DSC06311­_01.JPG,2009-05-07,jpg
8fb93148c50172a1e88e936b9f38b231,10785,RELATÓRIO 21/03/2011,REUNIÃO 21032011,2011-04-13,doc
8fc2bf37f724b87ac8a10f8542c70d65,7343,RELATORIO,Relatório 2ª reuniao comercio varejista vestuario 03-08-09,2009-12-16,doc
8fdbca7d0a346d917c1de38ab3ea7555,7821,8º Relatório A&R 08,8º Reunião N. Beleza- A&R,2010-01-23,doc
901865a7e7744a8bde3dcee3febd656c,12546,Reunião Realizada em 08/10/2012,Reunião Aventura - 08.10.12,2012-12-28,doc
902eb2addd87b650c1a4bb66be2a9af3,3162,Ata,A&R2,2009-03-03,doc
904c4f0283d0fb141b52ee3bde0f6c17,12582,Reunião Realizada em 24/10/2011.,Reunião do Aventura 24.10.2011 -,2013-01-17,doc
905293c9d312ff6f62bf8e843732302a,1270,DESCRIÇÃO,Alimínio 08-12-06 10a.,2008-08-11,doc
908e48c6a567ba7eb2c511a5311f2bba,7159,foto evento 2,Relatorio99910,2009-12-11,jpg
90a428b286a5fca5a4715bb8671c6172,8384,Ata de Reunião,08 Ata de Reunião 06 04 10,2010-04-09,doc
90c0f68bfdf813a59836fa8cb1750738,2373,DEMONSTRAÇÃO DA NIASE,75 R.SBZ 11-2008 ACIT,2008-11-12,doc
911e6a1e1b469c180041aee56f9686c7,8340,Lista de presença,300809 086,2010-04-06,jpg
9130ac0bc53f8c798b7366674fcada4d,6372,Pauta da 20ª Reunião,PAUTA 20º Reunião,2009-10-23,doc
914f968a2b44940b945d5081dc84d663,110,Plano de ação e escala de visitas,Plano de Ação,2008-03-12,xls
91567f73df7f730a6fc24d8b9276c800,11464,Reunião Realizada em: 22/09/2011.,Reunião 22.09.11,2011-09-26,doc
915cf6030dfd283e0570a55cf313f371,2533,Definição das Funções,DefiniÃ§Ã£o de FunÃ§Ãµes,2008-11-19,xls
916967df65cc257fd26f7fcde5d1d0c1,11389,Reunião Realizada em: 25/08/2011,Reunião Hospedagem -25.08.11,2011-08-30,doc
91753ef895d1c98a36dec60d9840ba66,3272,ata da reunião,Ata de reunião 66 - 17 03 09,2009-03-19,doc
917723447e7183587784204d35c12291,7631,Contrato de Convivência do núcleo,Contrato_Convivência,2010-01-11,docx
917a8c3c0ea88c7a28d796d09109d990,7190,RELATÓRIO,reunião nurarp 05-10-09,2009-12-11,doc
917aa0f1d8eb58a8b0724c34f49c0426,6987,RELATORIO,reunião 34 03.11,2009-12-02,doc
91a59acd9c1a9337e10bc1a59f76d6b3,4698,Sugestões de Ações para a rede Super Boa Compra,Sugestões de ações para a Rede Super Boa Compra,2009-07-07,doc
91ad832d45e2b6031ff0cd39a67aa9f4,7567,15º Reunião,15º Relatório A&R - Automotivo,2010-01-02,doc
91afa365f83101ea62ee11d628b3b479,5235,Relatório Reunião (05/08/2009),Relatório de Atividades - Nucleo Varejista (05-08-2009),2009-08-19,doc
91afc54843d72d185d368cdc5e1b945d,7204,9ª ATA DE REUNIAO,9 atas de mecanica,2009-12-11,doc
91bd8d68427923d106a44ae42f540feb,1463,juntos somos fortes,fts reuniao 021,2008-09-23,jpg
91c05c170deb79ffc10f5973a44478d0,7565,14º Reunião,14º Relatório A&R - Automotivo,2010-01-02,doc
91ceb587f913dd8f100a9675230c2f2e,6688,carta do coordenador,scanner8996,2009-11-18,pdf
91f6dc3a6c715b529cff14025339546c,2183,ATA 17ª REUNIÃO,ATA ART 17ª 03122005,2008-10-24,doc
923e8cb94732e9f8bd05a601a444f696,12904,Reunião Realizada em 06/05/13,Aventura - 06.05.13,2013-06-04,doc
923f9dc8aa1af3f4791673a8116a635b,10450,Lista de presença 2;,18 de Janeiro_2,2011-01-21,jpg
92408bb1cc3c28e8facd9491bac732c2,7294,RELATORIO,Reunião Nucleo de Beleza 11-11-09,2009-12-15,doc
92658984c577823199ebdfe8acf11c40,9765,Pauta da reunião,Pauta 28 de setemrbro.JPG,2010-10-01,jpg
927b8d22605bd7dd0cea2d0508eb4f19,9615,Foto dos empresários,Edit 1,2010-09-06,jpg
92883523c3401819e2817254ce2f5f0d,7159,foto evento,Relatorio99907,2009-12-11,jpg
9299d21bf5b8a48352d49a07beb4bf52,9114,Foto do grupo no Depósito Santa Alcina,reunião no dep. Santa Alcina - 6 de maio.JPG,2010-07-06,jpg
92b0d120389d7aacc75c6568d221301a,2951,Visitas Empresariais Jan Fev Mar,03 março,2009-01-07,doc
92b1501e91aa7be66df3083430f8e56e,6359,ATA DE REUNIÃO 21/10/09,Ata de reunião 133- 21 10 09,2009-10-22,doc
92b2b71b33a4ca67ed7647dd3ddd6255,10784,lista de presença 11/03/2011,1103 cojem,2011-04-13,jpg
92d4681303b398e20b89f4a5f21c402e,3545,relatório de reunião,ASFAM 27.01.09,2009-04-22,doc
92e2c5c77a9e04722bf44456e25adc84,12870,Reunião Realizada em 09.05.13,Hospedagem - 09.05.13,2013-05-24,docx
92f5082f8a4c3678346fd7cc9f8ba3c0,7055,02 - Beleza - 28-09-09,02 - Beleza - 28-09-09,2009-12-03,doc
930a80084d4c0d421f6365757f2533de,8875,relatório de reunião,2009 contabilistas 16 de SETEMBRO 2009,2010-06-24,doc
9315cc103b89fdc5524fe85afcd2d06f,11993,Reunião,HPIM4983.JPG,2012-05-04,jpg
93183664d59f8464fee643af6f37b041,2797,Reunião 06/10/2008,06 outubro,2008-12-15,doc
9324fa5a0fc98d16a167f646e02d90d9,1445,relatorio de reunião,"29, relatório de reunião brotasbrasil",2008-09-03,doc
93267fd86fe20c1f24b997a81b60422a,12141,Avel,HPIM0269.JPG,2012-07-03,jpg
932d2a4c3d87354d5121e15ab5fed048,8386,Ata de Reunião,Ata de Reunião 098 - 06 04  10,2010-04-09,doc
933d80b255c473cb14bbf3f20f0716c0,5872,2 ata reunião,2  ata mecanica,2009-09-21,doc
93508ac4f3fd1d7eb1a52a03de1fe5ce,7697,10º Relatório A&R,10º Relatório - A&R  12-05-09,2010-01-18,doc
935ec10552e30e56c4f1de1f353b1633,3693,ata da reunião,Ata de reunião 127 - 29 04 09,2009-04-30,doc
9365c8de2a2d07a1aeb26cadef3eedfb,5730,6ª reunião,6-sexta reunião 18 de junho,2009-09-17,doc
936991c9b4aaae04696a1ea7d03c70af,6600,ATA OFICIAL 1ª REUNIAO,ATA+1ª+RE..,2009-11-11,doc
936deabec4111342ead42fde37db7859,11918,Reunião Realizada em 19/03/2012,Reunião Aventura 19.03.12,2012-03-23,doc
9374b2539ffd45ceb169a89f7221ab8e,5567,8ª Feira Liquida Estoque 2009,DSC06862_01.JPG,2009-09-02,jpg
93a1af10bd2fc41c690bf1850fa528f9,7095,2a Reuniao,Relatorio de Reunião do Nucleo de Gastronomia em  01DEZ2009,2009-12-10,doc
93aee39339cb17e89921583cfa611f23,6218,11ª Reunião de Núcleo.,Vestuário 11.,2009-10-06,doc
93d67fb87ea2436acd716efea8052e09,1002,ATA DA REUNIÃO,06 Ata de reunião 30 06 08,2008-07-28,doc
93e9b5916535cbad08c2498dfd0b1b3d,10464,Lista de presença 2;,25 de janeiro_2,2011-02-02,jpg
940fefe877b6b683d10f1f3d49c7a729,4201,ATA DA PRIMEIRA REUNIÃO,Ata de Reunião 01,2009-06-10,doc
941fc91893035b1347c3528905337178,4913,ata da reunião,Ata de Reunião 092 - 07 07 09,2009-07-21,doc
945763705cee988bddd6fe634bf0ceba,1869,Tabela de descontos,Condio ANBFarma,2008-10-14,html
945a32a8a8a5c40f8776e75e81e475c6,7735,Ata - 1 dia Expo Hair,ATA 12 EXPO HAIR PRIMEIRO DIA,2010-01-18,doc
947a1557f9d99a8eb68655525bf058a0,10881,LISTA DE PRESENÇA 14/04/2011,Lista de Presença REUNIÃO 14042011,2011-05-03,doc
947a17dcb037968505070dfca733e64c,10321,Pauta da reunião,Pauta_02 de Dezembro.JPG,2010-12-10,jpg
94c38540383a725271fcb858432d864c,9237,Ação Social,1 ata de ação social 10-05-2010,2010-07-21,doc
94dde646858364af937ff9d0f666b274,129,Assuntos Dicutidos - 06.03.2008,Relatório 06.03,2008-03-13,doc
94f48a8e5e98ea940c49f218883498ba,5668,Relatorio reuniao,reunião 29 17.08,2009-09-10,doc
94f5bb0a9e4d94330ba3c6b3b78dd43b,6536,Relatório de reunião,01:09:09,2009-11-06,doc
9516cbda9990616f536fa2c028da29cd,2692,maquilagem e penteado,DSC02283.JPG,2008-11-25,jpg
952a1677fa6db0b7d9b4d19ec293e222,6228,4ª Reunião de Núcleo.,Beleza 4,2009-10-06,doc
952ec2e9fd31badbfe1f9a88a45cd4c4,9616,Lista de presença 1.,02 de setembro_1,2010-09-06,jpg
954369fae5b43ca6daf238f042bda3d8,11837,ata Reunião 02-2012,Ata Reunião 02-2012,2012-02-03,doc
9547b2ab03bf321dd23de20bac5b4de7,7762,Lista Presença,lista presença,2010-01-19,doc
954f92ea3ef8f8a7392a5930ac57c7e2,11724,Reunião Realizada em 05/12/2011.,Reunião Aventura 05.12.11,2011-12-15,doc
9559a538d3d4bd495f9b793aa25666bf,6219,12ª Reunião de Núcleo.,Vestuário 12,2009-10-06,doc
95812c2c6b724b3b09ce822e96a3e315,12050,Rui,HPIM5031.JPG,2012-05-25,jpg
959cfff1af48c37f065b8a38e5b96abe,5488,Relatório de reunião,08:06:09,2009-08-31,doc
95fd240d47760cf0628467b80c9392da,3602,PLANEJAMENTO ESTRATEGICO 2009,Planejamento 2009,2009-04-24,doc
961c89920482a32c70a564e66e0761f9,3151,Relatório da Reunião,2008_11_26 26,2009-02-28,doc
962c7bbedb45c5e08ef1ac5e575f0f50,9464,Apresentação Nílcio,Editada 1.JPG,2010-08-18,jpg
962f06f8d99db067d663e581cd42b08e,12847,Reunião Realizada em 14.03.13,Reunião Hospedagem 14.03.13,2013-05-20,doc
963cede1fe633e83d6028fa4f5ad737b,3823,ata da reunião,Ata de Reunião 089 - 07 04 09,2009-05-07,doc
964982a65a0db81ae347baa03c33ab71,10885,LISTA DE PRESENÇA 26/04/2011,Sem título-1,2011-05-03,jpg
96583eefe55df76efce48a4a22928185,12595,Reunião Realizada em 11.10.2011.,Reunião Hospedagem 11.10.11,2013-01-22,doc
965dfb63406ff343824765b0d7303eb4,7415,Registro dos painéis criados pelo grupo,Gastronomia - Registros dos paineis,2009-12-21,xls
966dc0cfb7b00eca42d37e961970ec73,7752,Lista Presença 3,lista 3,2010-01-19,doc
966dc0cfb7b00eca42d37e961970ec73,7790,Lista Presença 3,lista 3,2010-01-20,doc
966e227097b4026cc51d35889ba112ed,11845,Reunião Realizada em 02/02/2012,Reunião 02.02.12,2012-02-06,doc
96916422cc8ba305759dbed0b4d8c04b,8154,LISTA PRESENÇA,lista,2010-02-27,doc
96ac4d72baa4d11069da901313f90237,10374,Ata 99ª Reunião,ATA ART 99ª 18122010,2010-12-20,doc
96ad385d85a5068bbd7631f8dbd9d71c,10087,Ata 98ª Reunião,ATA ART 98ª,2010-11-13,doc
9707bdf7f546bda5f67726270f8689d2,3282,Planejamento,DSCF2632.JPG,2009-03-20,jpg
970dc8ba07237b2f92191dad6e9ad858,3296,Relatório de reunião,2008_05_07 08,2009-03-23,doc
9726ed99350064caa0521d7427969871,12554,Reunião Realizada em 17/12/2012.,Reunião Aventura - 17.12.12,2012-12-31,docx
973829a182b6bed4082bd0d4709447a7,12592,Reunião Realizada em 28/07/2011.,Reunião Hospedagem 28.07.11,2013-01-22,doc
9771485e0420d32439b47a3e28cf1b9d,2259,Ata de Reunião,ATA DE REUNIAO  Contabilidade abril 01,2008-11-03,doc
979baf10786b2181121ce6909b29b7fb,3784,Ensaio Infantil para o II Desfile,DSC06287_01.JPG,2009-05-06,jpg
97d166acb9ec841b2d0bc6cc3be3a137,2856,ATA,ATA ART 61ª 11082007,2008-12-24,doc
97e7be19eb7a5909fb20fa11a17cefad,12090,Uniforte,HPIM5051.JPG,2012-06-14,jpg
97fe3bfd07482c7bbbc4a4c4036f60db,1498,Reunião do dia 12/02/2008,Relatório de Reunião 120208,2008-09-11,doc
98044e7849882fdf102adf61686c0bde,4058,Exposição do artesanato do grupo,P1010663.JPG,2009-06-01,jpg
98168980bb5fcf6de4cceeebeb17f739,7222,RELATORIO,desfile semana euclidiana11-10-09,2009-12-14,doc
982ab4b40922c910f113fc2743c3a1e7,7701,Lista de Presença,lista 1,2010-01-18,doc
982b64c05ac0e459a5f7d228b47d15cf,12575,Reunião de Trabalho - 22/08/2011,Reunião do Aventura 22.08.2011 - trab. congresso,2013-01-17,doc
982b67d58bb582b1d40f045c9fa83f49,190,Comunicar e Crescer,Comunicar e Crescer Light,2008-03-20,ppt
982d0a4910c6470fa2d51fda7083f762,10594,Lista de presença 3,15 de Fevereiro_3,2011-03-01,jpg
985cecfb8c38c1e7a9d97d5ed76ae499,6989,RELATORIO,reunião 35 10.11,2009-12-02,doc
98906324135b469d7d8366a64c9e175f,12915,Reunião Realizada em 05/06/13,ATA Turismo Rural - 05.06.13,2013-06-07,doc
9896e5729fc8fdd349e1ca57d9794b2b,2782,Reunião 17/09/2007,LISTA PRESENÇA 17 09,2008-12-12,doc
989946959a05efb336c46c8ca3d306ea,7339,Reunião realizada no dia 20 de Outubro de 2009,Ata43-2009GEBAN,2009-12-16,doc
98d9ac92f7ce34c5b2a759a6154a12fd,6923,Reunião quizenal,PAUTA 22º Reunião,2009-11-27,doc
99040298413105e934891a2ae2d5fee8,2836,ATA,ATA ART 41ª 28102006,2008-12-24,doc
9917e0cce3aca0eb899cc1033807718b,5357,Contrato de Convivência do núcleo,Contrato_Convivência,2009-08-24,docx
99527ed322480f25e57d27b30eab868e,7732,Ata - Empreendedorismo,ATA 09 - palestra Empreendedorismo,2010-01-18,doc
99761a6002427b3bbc27ac4cece755d1,4272,Plano de ação,suuu 325,2009-06-16,jpg
9985af8913b694f8d54ffd7080bfe804,4716,Ata - 07 07 09,Ata de reunião 70 - 07 07 09,2009-07-08,doc
99a463fc2d0b0cbff4ed0e58a9373a49,7740,Ata,ATA 17 - MISSÃO BEAUTY FAIR,2010-01-19,doc
99b2b517b7661773fee3c9125a908df6,12621,Reunião Realizada em 05/02/2013.,Reunião Rural 05.02.2013,2013-02-08,docx
99c23da04927fcaab2fe7b094e076908,7278,RELATORIO,Relatório beleza 06-16-09,2009-12-15,doc
99db237961d45c1500c55a8e65e2311d,12146,Reunião Realizada em 28/06/2012,Reunião 28.06.12,2012-07-11,doc
99ea64b816599d072c14965647f28147,7830,17º Relatório A&R 08,17º Reunião N. Beleza- A&R,2010-01-23,doc
99f037923e1568e388a9e56f743a9faa,2160,ATA 3ª REUNIÃO,ATA ART 3ª 13072005,2008-10-24,doc
99fdcf2bbfaf8ee3605636be672f738f,9119,Foto da Palestra,25 de fevereiro - Palestra do Sebrae,2010-07-06,jpg
9a0b098ff56712c6dc41554cc3c80cc4,12507,Reunião Realizada em 02/10/2012.,Reunião Rural 02.10.12,2012-12-13,doc
9a387c2aa1051575b674e46d6a8227c9,5804,Relatorio,Confecções e Calçados 22 Julho,2009-09-17,doc
9a4b4269a1d7c4a812935d59963ad155,5846,78º REUNIÃO DA MASSAGISTA,78 R.MSG 14- 2009,2009-09-18,doc
9a50d75d3dcb44d94a1900ae8e2e2377,2265,Ata de Reunião,ATA DE REUNIAO  Contabilidade junho 09,2008-11-03,doc
9a77b2cfb3ac9380700af13185c16805,1422,ata da reunião,Ata de reunião 52 18 08 08,2008-08-29,doc
9aa67c484721cb2305f9dae4b0d8a272,7762,Ata,ATA 32,2010-01-19,doc
9abd3f73f2170eb2352eaa45de6f3aa7,7828,15º Relatório A&R 08,15º Reunião N. Beleza- A&R,2010-01-23,doc
9ac51ea2537fcd17f1a24c09dd7b9354,1547,Acompanhamento de reuniões,programação para 2008 CONTABILIDADE 08 2008,2008-09-12,doc
9afd7d0681f40cc65314a72e3e3984e8,9708,Lista de presença.,22 de setembro.JPG,2010-09-22,jpg
9b3c7aeb4f17e06d54e6c9d86b20bccb,2902,relatorio da reunião,Reunião 18.02.08,2008-12-30,doc
9b4c50f3d042f6d870d1dc245907baaa,7776,Relatório de resultados,programa empreender pinhal até dez2009 ncp,2010-01-19,doc
9b556d64c6d41895c9b3c2195392960a,2982,Relatorio de reunião,Reunião de NAES  21.02.08,2009-01-08,doc
9b65d36a3ccf2fd1d471df9fc679666e,1395,Relatório Reunião,01 18.02.08,2008-08-27,doc
9b68475331d91bbe9f72e0fafb9661e7,2227,Expobarigui 2008,ExpoBarigui 2008 (9)_04,2008-10-31,jpg
9b6ce968415ee0d0b37bd1e65b04be44,9196,Ata de reuniao,ATA REUNIÃO - A E R - SISTEMA VESTIR E CALCAR12JULHO2010,2010-07-13,doc
9b912a13e329bcc88aa20b9dbde79714,7882,36º Relatório A&R 08,36º Reunião N.Beleza- A&R,2010-01-28,doc
9b9771ed9e0873c7836e8b22f83f6f20,9327,Ata da Reunião,Ata 0 12-2010,2010-08-02,doc
9b994d3a75d4d579c1123b12650a55dc,9479,Reunião dia 12/08/2010,Reunião APL - NSTI - 12_agosto_2010,2010-08-23,pdf
9ba7fd8657fdd1ca50ade73c85a36a79,834,ATA,02 reunião - 04 12 07,2008-07-01,doc
9bc58f0e54e92b407fc2c4fb9635b089,8863,Ata de Reunião,07 Ata - 21 06 10,2010-06-23,doc
9bc92fdf121b66de3fcb28603a0b9f65,7304,RELATÓRIO DE ENTREGA DO BANNER,13-relatório agente 13 outubro,2009-12-15,doc
9bcf682780434c9ca71e92a3a1d1e9fa,7687,2º Relatório A&R,2º Relatório - A&R  03-03-09,2010-01-16,doc
9bfba5f882a515b0653b319aceb18f8e,6184,Relatório Palestra de Sensibilização,Relatório Mesal - março,2009-10-06,doc
9bfc1010182dd197f4d5fe38ea92b163,2786,Visitas Empresariais,27 fevereiro,2008-12-12,doc
9c07fcf913836d60c2d58d6cce2675b4,5910,4 ata,4atas de mecanica,2009-09-22,doc
9c46a24985ea2c0fc4e9e3578aa5e6f4,1403,ata,Ata 8,2008-08-28,doc
9c6e606f6073428e3322319702d5f3b3,1404,Ata,Ata 9,2008-08-28,doc
9ca26b11313ae5bfdb135ed5d92a0e81,7285,ATA,8 ata de reuniao,2009-12-15,doc
9ca4597b026b447a4e035ee6bfa31808,8048,Ata 08 02 2010,01 Ata de reunião - 08 02 10,2010-02-11,doc
9cac8e0f92b6ec4785d3275e974a2a26,8798,convite,modelo2_phixr,2010-07-24,jpg
9ccdf22609f3898f435a1bca90718943,11018,Fotos Reunião do dia 22.09.2010,Fotos reunião 22-09,2011-06-06,pptx
9cdadfa26d22a7a964aa5865b363b0c7,5351,EMPRESA,Curso Sache Collor 003,2009-08-24,jpg
9cdf2c1c221e7e77896d3f6331a5465a,12266,Reunião Realizada em 22/08/2012,Reunião Hospedagem - 22.08.12,2012-08-31,doc
9d00389d313529b165319d34f3be942a,5475,Pauta da reunião,05:05:09,2009-08-31,doc
9d277cbd85e45aaa1e16622d44905d57,7739,Lista Presença 1,lista 16 .1,2010-01-19,doc
9d404b6d30a020009079c5a510bceb5d,3807,CONVOCAÇÃO 004,CONVOCAÇÃO REUNIÃO DAS AGÊNCIAS 004,2009-05-07,doc
9da709dbcad4574bf404fce7518947cc,2233,REUNIÃO QUINZENAL DE 07/10/2008,Relatório de Reunião 071008,2008-10-31,doc
9dc19faa746902e2d93e50496356fb87,5497,Ata Reunião Assembléia Ordinária,ATA  AG ordinaria 2009,2009-08-31,doc
9dd3932d62077f15cdf312c75a16021e,2196,RELATÓRIO NR. 002,2008_02_20 02,2008-10-27,doc
9df5e99ebeb3d616101140846adbb958,8036,relatório,Ascer.Pauta 18.01.2010,2010-02-10,doc
9e1421aa2673a24870f9b709369657e1,996,ata da reunião,Ata de reunião 54 - 22 07 08,2008-07-28,doc
9e5dd4a9aefa9baae48d92df00316c57,5004,curso  corte,DSC04696.JPG,2009-07-27,jpg
9e6d03f6a8d62a37480061b3f418cdec,13023,Lista de Presença,20130709152237261_0001,2013-07-09,pdf
9e7cf37c26b407d968fe034d2f745f9f,7058,05 - Beleza - 16-11-09,05 - Beleza - 16-11-09,2009-12-03,doc
9e91e0379c02d6841e766bb4911f5d7a,9456,Lista de presença 2.,17 de agosto_2.JPG,2010-08-17,jpg
9e949488632220abf1264b046b442e50,5515,Ata da reunião,Ata 002 da Reunião Realizada em 20 de Agosto de 2009 (1),2009-09-01,doc
9e9eb44949de01911182938a9581c90d,7738,Lista Presença 2,15  pag2,2010-01-19,doc
9e9eb44949de01911182938a9581c90d,7781,Lista Presença 2,15  pag2,2010-01-20,doc
9ea4f0ed808e1b6bf3c5657bb49abbb5,7661,Ata da reunião,300809 038,2010-01-15,jpg
9eaa3b21926254771e9ef3055dd0003f,12085,Reunião Realizada em 05/06/2012.,Reunião Rural 05.06.12,2012-06-06,doc
9eb582ff15616a6f92872bac0839df15,2099,RELATÓRIO 2º ENC. NEGÓCIOS RIO CLARO,REL 2º ENC NEGÓCIOS R CLARO 01092006,2008-10-22,doc
9eb5a39ad3cd9b06e4e8814b3acd935a,3859,Relatório de Reunião,Relatório,2009-05-13,doc
9eb937cc6eda4c3c99500bf4ecfa47e4,9326,Ata da Reunião,Ata 0 11-2010,2010-08-02,doc
9efdd087ce75372b3526fde5edb62ed0,309,Protocolo firmado entre os participantes,Protocolo de Intenções CACB-BB,2008-04-11,pdf
9f05901d330bf76c352f5c9bf25483df,2095,ATA 36ª REUNIÃO,ATA CONF 36ª 07062008,2008-10-22,doc
9f07eb1ecfa4e2a0eb6362d13cd506a7,12594,Reunião Realizada em 21/09/2011.,Reunião Hospedagem 21.09.11 sens sebrae,2013-01-22,doc
9f17df6bb41d8d35992eddb3dc81715e,8273,Ata de reunião,23 Ata de reunião 23 03 2010,2010-03-29,doc
9f208e6bc47fee928055efa11bfbe4dc,10598,Lista de presença 2,18 de Fevereiro_2.Constif,2011-03-01,jpg
9f3dbb172155ffe801fef8acf43f74e4,6606,ATA OFICIAL 6ª REUNIAO,ATA 6º REUNIÃO DO NÚCLEO DE INFORMÁTICA,2009-11-11,doc
9f53840c95df645e63b9790b3352b15c,1215,Missão emSantos,Missão em Santos (4).JPG,2008-08-07,jpg
9f590bdb0daee24b8c5754976a6fab3a,7711,20º Relatório A&R,20º Relatório - A&R  25-08-09,2010-01-18,doc
9f5de9a7c6fd775fd39030fadd996e93,11882,Reunião Realizada em 05/03/2012.,Reunião Aventura 05.03.12,2012-03-07,doc
9f65fe66c1ad5626f0260a11698a8e04,13139,Reunião Realizada em 01/08/2013.,ATA Hospedagem - 01.08.13,2013-08-09,doc
9f685cf9aa434c89120409bff288e6db,10789,RELATÓRIO 04/03/2011,REUNIÃO 04-03-11,2011-04-13,doc
9f7650e4a7dc62554be8d0f07e71c439,10366,Lista de presença 1,001,2010-12-16,jpg
9fa0d051afdc3a0f989440dc5b428429,12843,ATA,2013_02 ACIM MULHER Relatório de Reunião 05-02-2013,2013-05-17,docx
9fb37bb350942344d282223f8b95d9ff,4058,Aulas de artesnato gratuitas,P1010669.JPG,2009-06-01,jpg
9fb415dcc30e35c71829f8847401657e,7818,5º Relatório A&R 08,5º Relatório A&R - Beleza,2010-01-23,doc
9fc4e919325b23dc610bbc665f2aa9bf,4725,relatorio,MISSÃO 01 26.06,2009-07-08,doc
9fc8f55993f362e6713008feb0a1dd7a,7066,ATA 53ª REUNIÃO,53 - Ata Escolas Infantis - 03-11-09,2009-12-04,doc
9fca13264c1bd4291f43e9bbd654fc72,5512,Relatório de reunião,TARC 30.07.09,2009-09-01,doc
9fd48ed6f122f5baa57234ab83642099,8278,relatorio de reunião,NAR.Pauta 02.02.2010,2010-03-29,doc
