id,id_orcamento_pai,idprojeto,nuacao,idnat,idgrupo,identidadeprop,descricao,valor_economico,valor_financeiro,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,id_centro_custo
1220,,1002,8,0tq4i,0j01z,26,Missão Empresarial 2 Feira Pro Beleza - MT,2925.00,2925.00,2019-02-01 10:22:40,renato.rossi,2019-02-01 10:22:40,renato.rossi,
1221,,1002,8,0tq4i,0j01z,238,Missão Empresarial 2 Feira Pro Beleza - MT,0.00,7150.00,2019-02-01 10:22:40,renato.rossi,2022-02-19 00:31:09,renato.rossi,
1222,,1091,6,0tq4i,0j01z,267,Adequação as Normas Regulamentadoras de Segurança.,0.00,27568.00,2019-02-01 12:54:24,patriciarego,2022-02-19 00:31:14,patriciarego,
1223,,1091,6,0tq4i,0j01z,178,Adequação as Normas Regulamentadoras de Segurança.,4620.00,6300.00,2019-02-01 12:55:17,patriciarego,2022-02-19 00:24:54,patriciarego,
1224,,1062,1,0tq4i,0j01z,182,Estruturação do projeto,1500.00,0.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1225,,1062,1,0tq4i,0j01z,253,Estruturação do projeto,0.00,3000.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1226,,1062,2,0tq4i,0j01z,182,Gestão e monitoramento,1000.00,0.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1227,,1062,2,0tq4i,0j01z,253,Gestão e monitoramento,0.00,5000.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1228,,1062,3,0tq4i,0j01z,182,Acompanhamento da execução das mensurações,1000.00,0.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1229,,1062,3,0tq4i,0j01z,253,Acompanhamento da execução das mensurações,0.00,5000.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1230,,1062,4,0tq4i,0j01z,182,Acompanhamento da execução das avaliações,1500.00,0.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1231,,1062,4,0tq4i,0j01z,253,Acompanhamento da execução das avaliações,0.00,3000.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1232,,1062,5,0tq4i,0j01z,182,Desenvolvimento da gestão empresarial,2000.00,7500.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:25:23,patriciarego,
1233,,1062,5,0tq4i,0j01z,253,Desenvolvimento da gestão empresarial,0.00,12700.00,2019-02-08 09:45:58,renato.rossi,2022-02-19 00:31:12,patriciarego,
1234,,1062,6,0tq4i,0j01z,182,Realizar palestra sobre hospitalidade - bem recebe,4000.00,2500.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:25:23,patriciarego,
1235,,1062,6,0tq4i,0j01z,253,Realizar palestra sobre hospitalidade - bem recebe,0.00,5600.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:31:12,patriciarego,
1236,,1062,7,0tq4i,0j01z,182,Qualificação da mão de obra para língua ingles,3000.00,29892.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:25:23,patriciarego,
1237,,1062,7,0tq4i,0j01z,253,Qualificação da mão de obra para língua ingles,0.00,16000.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:31:12,patriciarego,
1238,,1062,8,0tq4i,0j01z,182,Planejamento de identidade visual das empresas,1904.00,9952.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:25:23,patriciarego,
1239,,1062,8,0tq4i,0j01z,253,Planejamento de identidade visual das empresas,0.00,20000.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:31:12,patriciarego,
1240,,1062,9,0tq4i,0j01z,182,Missão Empresarial Internacional,2952.00,15800.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:25:23,patriciarego,
1241,,1062,9,0tq4i,0j01z,253,Missão Empresarial Internacional,0.00,31200.00,2019-02-08 09:45:59,renato.rossi,2022-02-19 00:31:12,patriciarego,
1242,,1059,1,0tq4i,0j01z,251,Estruturação do projeto,0.00,4000.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1243,,1059,2,0tq4i,0j01z,251,Gestão e Monitoramento,0.00,6000.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1244,,1059,3,0tq4i,0j01z,251,Acompanhamento da Execução das Mensurações,0.00,6000.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1245,,1059,4,0tq4i,0j01z,251,Acompanhamento da Execução das avaliações,0.00,6000.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1246,,1059,5,0tq4i,0j01z,41,Consultoria e certificação IQA - INSTITUTO DE QU,3925.00,19258.00,2019-02-08 09:59:20,renato.rossi,2020-11-13 16:07:51,patriciarego,
1247,,1059,5,0tq4i,0j01z,251,Consultoria e certificação IQA - INSTITUTO DE QU,0.00,24950.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,patriciarego,
1248,,1059,6,0tq4i,0j01z,41,Planejamento e divulgação das empresas,3967.00,20500.00,2019-02-08 09:59:20,renato.rossi,2020-11-13 16:08:23,patriciarego,
1249,,1059,6,0tq4i,0j01z,251,Planejamento e divulgação das empresas,0.00,55350.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,patriciarego,
1250,,1059,7,0tq4i,0j01z,41,Gestão Estratégica de Resultados,3600.00,8600.00,2019-02-08 09:59:20,renato.rossi,2020-11-13 16:08:43,patriciarego,
1251,,1059,7,0tq4i,0j01z,251,Gestão Estratégica de Resultados,0.00,2878.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,patriciarego,
1252,,1059,8,0tq4i,0j01z,41,Capacitação dos colaboradores,5600.00,27800.00,2019-02-08 09:59:20,renato.rossi,2020-11-13 16:09:16,patriciarego,
1253,,1059,8,0tq4i,0j01z,251,Capacitação dos colaboradores,0.00,10000.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,patriciarego,
1254,,1059,9,0tq4i,0j01z,41,Missão Empresarial,3325.00,3325.00,2019-02-08 09:59:20,renato.rossi,2020-11-13 16:09:32,patriciarego,
1255,,1059,9,0tq4i,0j01z,251,Missão Empresarial,0.00,6922.00,2019-02-08 09:59:20,renato.rossi,2022-02-19 00:31:12,patriciarego,
1256,,1061,1,0tq4i,0j01z,181,Estruturação do projeto,1500.00,0.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1257,,1061,1,0tq4i,0j01z,252,Estruturação do projeto,0.00,5000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1258,,1061,2,0tq4i,0j01z,181,Gestão e Monitoramento,1500.00,0.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1259,,1061,2,0tq4i,0j01z,252,Gestão e Monitoramento,0.00,6000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1260,,1061,3,0tq4i,0j01z,181,Acompanhamento da Execução das Mensurações,1500.00,0.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1261,,1061,3,0tq4i,0j01z,252,Acompanhamento da Execução das Mensurações,0.00,6000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1262,,1061,4,0tq4i,0j01z,181,Acompanhamento da Execução das avaliações,1500.00,0.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1263,,1061,4,0tq4i,0j01z,252,Acompanhamento da Execução das avaliações,0.00,5000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1264,,1061,5,0tq4i,0j01z,181,Gestão de Processos,7000.00,3600.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,patriciarego,
1265,,1061,5,0tq4i,0j01z,252,Gestão de Processos,0.00,9400.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,patriciarego,
1266,,1061,6,0tq4i,0j01z,181,Consultoria em Planejamento Sucessório,7000.00,7000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1267,,1061,6,0tq4i,0j01z,252,Consultoria em Planejamento Sucessório,0.00,15500.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1268,,1061,7,0tq4i,0j01z,181,Inovação voltada ao desenvolvimento de Novos Pro,13500.00,14400.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,patriciarego,
1269,,1061,7,0tq4i,0j01z,252,Inovação voltada ao desenvolvimento de Novos Pro,0.00,9571.85,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,patriciarego,
1270,,1061,8,0tq4i,0j01z,181,Estratégias para Comercialização de Produtos,11500.00,15000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,patriciarego,
1271,,1061,8,0tq4i,0j01z,252,Estratégias para Comercialização de Produtos,0.00,43014.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,patriciarego,
1272,,1061,9,0tq4i,0j01z,181,Missão Empresarial,6750.00,7750.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:25:23,renato.rossi,
1273,,1061,9,0tq4i,0j01z,252,Missão Empresarial,0.00,15000.00,2019-02-08 10:00:27,renato.rossi,2022-02-19 00:31:12,renato.rossi,
1276,,1091,8,0tq4i,0j01z,267,Responsabilidade Ambiental - Eco Ponto.,0.00,9392.00,2019-02-26 11:14:50,patriciarego,2022-02-19 00:31:14,patriciarego,
1277,,1091,8,0tq4i,0j01z,178,Responsabilidade Ambiental - Eco Ponto.,4400.00,6000.00,2019-02-26 11:14:51,patriciarego,2022-02-19 00:24:54,patriciarego,
1278,,1178,7,0tq4i,0j01z,304,Programa de certificação e capacitação tecnológica,0.00,9000.00,2019-03-25 13:47:57,patriciarego,2022-02-19 00:31:20,patriciarego,
1279,,1178,7,0tq4i,0j01z,163,Programa de certificação e capacitação tecnológica,4500.00,4500.00,2019-03-25 13:47:57,patriciarego,2022-02-19 00:20:53,patriciarego,
1280,,1178,8,0tq4i,0j01z,304,Qualificação em administração de rede e domínio,0.00,10000.00,2019-03-25 13:48:42,patriciarego,2022-02-19 00:31:20,patriciarego,
1281,,1178,8,0tq4i,0j01z,163,Qualificação em administração de rede e domínio,6000.00,6000.00,2019-03-25 13:48:42,patriciarego,2022-02-19 00:20:53,patriciarego,
1282,,1178,9,0tq4i,0j01z,304,Missão empresarial,0.00,9480.00,2019-03-25 13:49:27,patriciarego,2022-02-19 00:31:20,patriciarego,
1283,,1178,9,0tq4i,0j01z,163,Missão empresarial,4000.00,4520.00,2019-03-25 13:49:28,patriciarego,2022-02-19 00:20:53,patriciarego,
1285,,1024,9,0tq4i,0j01z,241,Dia de Campo com produtores de fruticultura de João Pinheiro,0.00,467.50,2019-04-01 12:57:19,renato.rossi,2022-02-19 00:31:10,renato.rossi,
1286,,1024,9,0tq4i,0j01z,139,Dia de Campo com produtores de fruticultura de João Pinheiro,191.25,191.25,2019-04-01 12:57:20,renato.rossi,2022-02-19 00:19:12,renato.rossi,
1287,,1024,10,0tq4i,0j01z,241,Acesso à mercado - Feira AgroBrasília com produtores de fruticultura de João Pinheiro,0.00,1650.00,2019-04-01 12:59:03,renato.rossi,2022-02-19 00:31:10,renato.rossi,
1288,,1024,10,0tq4i,0j01z,139,Acesso à mercado - Feira AgroBrasília com produtores de fruticultura de João Pinheiro,675.00,675.00,2019-04-01 12:59:04,renato.rossi,2022-02-19 00:19:12,renato.rossi,
1289,,1091,7,0tq4i,0j01z,267,"Missões Técnicas Regionais, Estaduais e Internacionais.",0.00,26400.00,2019-04-01 17:14:50,patriciarego,2022-02-19 00:31:14,patriciarego,
1290,,1091,7,0tq4i,0j01z,178,"Missões Técnicas Regionais, Estaduais e Internacionais.",7080.00,21520.00,2019-04-01 17:14:51,patriciarego,2022-02-19 00:24:54,patriciarego,
1291,,1178,10,0tq4i,0j01z,304,Aplicação da metodologia de desenvolvimento de sistemas,0.00,10000.00,2019-04-01 17:24:11,patriciarego,2022-02-19 00:31:20,patriciarego,
1292,,1178,10,0tq4i,0j01z,163,Aplicação da metodologia de desenvolvimento de sistemas,4900.00,5500.00,2019-04-01 17:24:13,patriciarego,2022-02-19 00:20:53,patriciarego,
1293,,1178,11,0tq4i,0j01z,304,Capacitação técnica em instalação e gerenciamento de infraestrutura de rede,0.00,12000.00,2019-04-01 17:25:06,patriciarego,2022-02-19 00:31:20,patriciarego,
1294,,1178,11,0tq4i,0j01z,163,Capacitação técnica em instalação e gerenciamento de infraestrutura de rede,3930.00,3050.00,2019-04-01 17:25:07,patriciarego,2022-02-19 00:20:53,patriciarego,
1295,,1178,12,0tq4i,0j01z,304,Programa de treinamento de competencias e desenvolvimento de capital humano,0.00,9180.00,2019-04-01 17:25:57,patriciarego,2022-02-19 00:31:20,patriciarego,
1296,,1178,12,0tq4i,0j01z,163,Programa de treinamento de competencias e desenvolvimento de capital humano,10198.00,5730.00,2019-04-01 17:25:57,patriciarego,2022-02-19 00:20:53,patriciarego,
1297,,189,9,consu,serpr,86,Apoio administrativo,0.00,184647.30,2019-04-29 18:30:07,renato.rossi,2021-02-18 16:30:39,renato.rossi,5
1298,,171,1,0tq4i,0j01z,236,Remuneração do consultor,0.00,39600.00,2019-05-06 11:54:01,renato.rossi,2022-02-19 00:31:09,renato.rossi,
1299,,171,2,0tq4i,0j01z,236,Telefonia móvel,0.00,1350.00,2019-05-06 11:54:01,renato.rossi,2022-02-19 00:31:09,renato.rossi,
1300,,171,3,0tq4i,0j01z,236,Deslocamento Consultor,0.00,2700.00,2019-05-06 11:54:01,renato.rossi,2022-02-19 00:31:09,renato.rossi,
1301,,171,4,0tq4i,0j01z,21,Divulgação,0.00,12600.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1302,,171,5,0tq4i,0j01z,21,Palestra de sensibilização,0.00,3000.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1303,,171,6,0tq4i,0j01z,21,Espaço palestra de sensibilização,2069.40,0.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1304,,171,7,0tq4i,0j01z,21,Espaço Reuniões,0.00,10980.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1305,,171,8,0tq4i,0j01z,21,Materiais de escritório,0.00,4320.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1306,,171,9,0tq4i,0j01z,21,Telefonia fixa e Internet,2700.00,0.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1307,,171,10,0tq4i,0j01z,21,Pessoal administrativo,19800.00,0.00,2019-05-06 11:54:01,renato.rossi,2019-05-06 11:54:01,renato.rossi,
1308,,1171,1,0tq4i,0j01z,299,Estruturação do projeto,0.00,1970.59,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1309,,1171,2,0tq4i,0j01z,299,Gestão e monitoramento,0.00,17735.29,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1310,,1171,3,0tq4i,0j01z,299,Acompanhamento da execução das mensurações,0.00,4926.47,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1311,,1171,4,0tq4i,0j01z,299,Acompanhamento da execução das avaliações,0.00,4926.47,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1312,,1171,5,0tq4i,0j01z,158,Fortalecimento da Cultura Associativa,0.00,7000.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,renato.rossi,
1313,,1171,6,0tq4i,0j01z,158,Aprimoramento nos processos de gestão de marketin,16938.23,15175.73,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,patriciarego,
1314,,1171,6,0tq4i,0j01z,299,Aprimoramento nos processos de gestão de marketin,0.00,29970.53,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1315,,1171,7,0tq4i,0j01z,158,Mídias Digitais e Comércio Eletrônico,0.00,0.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,patriciarego,
1316,,1171,7,0tq4i,0j01z,299,Mídias Digitais e Comércio Eletrônico,0.00,0.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1317,,1171,8,0tq4i,0j01z,158,Aprimoramento nos processos de gestão financeira,13200.00,10575.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,patriciarego,
1318,,1171,8,0tq4i,0j01z,299,Aprimoramento nos processos de gestão financeira,0.00,22723.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1319,,1171,9,0tq4i,0j01z,158,Fórum da Mulher Empreendedora,5200.00,4162.50,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,patriciarego,
1320,,1171,9,0tq4i,0j01z,299,Fórum da Mulher Empreendedora,0.00,10175.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1321,,1171,10,0tq4i,0j01z,158,Recursos Humanos,9000.00,7425.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,patriciarego,
1322,,1171,10,0tq4i,0j01z,299,Recursos Humanos,0.00,15955.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1323,,1171,11,0tq4i,0j01z,158,Congresso Ibero Americano da Mulher Empresária,0.00,0.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:20:52,patriciarego,
1324,,1171,11,0tq4i,0j01z,299,Congresso Ibero Americano da Mulher Empresária,0.00,0.00,2019-05-06 11:55:16,renato.rossi,2022-02-19 00:31:19,patriciarego,
1325,,1181,1,0tq4i,0j01z,307,Estruturação do projeto,0.00,1294.12,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,renato.rossi,
1326,,1181,2,0tq4i,0j01z,307,Gestão e monitoramento,0.00,11647.05,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,patriciarego,
1327,,1181,3,0tq4i,0j01z,307,Acompanhamento da execução das mensurações,0.00,3235.30,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,patriciarego,
1328,,1181,4,0tq4i,0j01z,307,Acompanhamento da execução das avaliações,0.00,3235.30,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,patriciarego,
1329,,1181,5,0tq4i,0j01z,166,Fortalecimento da Cultura Associativa,0.00,7000.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:20:53,renato.rossi,
1330,,1181,6,0tq4i,0j01z,166,Estratégias de Marketing,5575.00,5625.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:20:53,renato.rossi,
1331,,1181,6,0tq4i,0j01z,307,Estratégias de Marketing,0.00,13800.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,renato.rossi,
1332,,1181,7,0tq4i,0j01z,166,Gestão Empresarial,6200.00,6300.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:20:53,patriciarego,
1333,,1181,7,0tq4i,0j01z,307,Gestão Empresarial,0.00,10500.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,patriciarego,
1334,,1181,8,0tq4i,0j01z,166,Evento Promocional,8290.00,8750.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:20:53,patriciarego,
1335,,1181,8,0tq4i,0j01z,307,Evento Promocional,0.00,17960.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,patriciarego,
1336,,1181,9,0tq4i,0j01z,166,Programa de aperfeiçoamento continuo,5250.00,5250.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:20:53,renato.rossi,
1337,,1181,9,0tq4i,0j01z,307,Programa de aperfeiçoamento continuo,0.00,9500.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,renato.rossi,
1338,,1181,10,0tq4i,0j01z,166,Missão Empresarial,0.00,0.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:20:53,patriciarego,
1339,,1181,10,0tq4i,0j01z,307,Missão Empresarial,0.00,0.00,2019-05-06 11:58:22,renato.rossi,2022-02-19 00:31:20,patriciarego,
1340,,2003,1,0tq4i,0j01z,326,Estruturação do projeto,0.00,2062.50,2019-11-19 19:15:32,patriciarego,2022-02-19 00:31:23,patriciarego,
1341,,2003,1,0tq4i,0j01z,90,Estruturação do projeto,375.00,1312.50,2019-11-19 19:15:32,patriciarego,2019-11-19 19:15:32,patriciarego,
1342,,2003,2,0tq4i,0j01z,326,Gestão e Monitoramento,0.00,8250.00,2019-11-19 19:18:58,patriciarego,2022-02-19 00:31:23,patriciarego,
1343,,2003,2,0tq4i,0j01z,90,Gestão e Monitoramento,1500.00,5250.00,2019-11-19 19:18:58,patriciarego,2019-11-19 19:18:58,patriciarego,
1344,,2003,3,0tq4i,0j01z,326,Acompanhamento da Execução das Mensurações,0.00,6187.50,2019-11-19 19:21:22,patriciarego,2022-02-19 00:31:23,patriciarego,
1345,,2003,3,0tq4i,0j01z,90,Acompanhamento da Execução das Mensurações,1125.00,3937.50,2019-11-19 19:21:23,patriciarego,2019-11-19 19:21:23,patriciarego,
1346,,2003,9,0tq4i,0j01z,326,Promoção comercial internacional – Atendimento,0.00,56497.86,2019-11-19 19:30:41,patriciarego,2022-02-19 00:31:23,patriciarego,
1347,,2003,9,0tq4i,0j01z,90,Promoção comercial internacional – Atendimento,23392.29,22838.65,2019-11-19 19:30:41,patriciarego,2019-11-19 19:30:41,patriciarego,
1348,,2003,8,0tq4i,0j01z,326,Promoção comercial internacional – Capacitação,0.00,6403.32,2019-11-19 19:33:41,patriciarego,2022-02-19 00:31:23,patriciarego,
1349,,2003,8,0tq4i,0j01z,90,Promoção comercial internacional – Capacitação,1164.24,4074.84,2019-11-19 19:33:42,patriciarego,2019-11-19 19:33:42,patriciarego,
1350,,2003,7,0tq4i,0j01z,326,Inteligência comercial para empresas – Atendimento,0.00,39334.68,2019-11-19 19:35:16,patriciarego,2022-02-19 00:31:23,patriciarego,
1351,,2003,7,0tq4i,0j01z,90,Inteligência comercial para empresas – Atendimento,25031.16,7151.76,2019-11-19 19:35:17,patriciarego,2019-11-19 19:35:17,patriciarego,
1352,,2003,6,0tq4i,0j01z,326,Inteligência comercial para empresas – Capacitação,0.00,6403.32,2019-11-19 19:36:29,patriciarego,2022-02-19 00:31:23,patriciarego,
1353,,2003,6,0tq4i,0j01z,90,Inteligência comercial para empresas – Capacitação,1164.24,4074.84,2019-11-19 19:36:30,patriciarego,2019-11-19 19:36:30,patriciarego,
1354,,2003,5,0tq4i,0j01z,326,Apresentação do projeto e capacitação na metodologia.,0.00,8232.84,2019-11-19 19:38:18,patriciarego,2022-02-19 00:31:23,patriciarego,
1355,,2003,5,0tq4i,0j01z,90,Apresentação do projeto e capacitação na metodologia.,1496.88,5239.08,2019-11-19 19:38:19,patriciarego,2019-11-19 19:38:19,patriciarego,
1356,,2003,4,0tq4i,0j01z,326,Acompanhamento da Execução das avaliações,0.00,4125.00,2019-11-19 19:39:23,patriciarego,2022-02-19 00:31:23,patriciarego,
1357,,2003,4,0tq4i,0j01z,90,Acompanhamento da Execução das avaliações,750.00,2625.00,2019-11-19 19:39:23,patriciarego,2019-11-19 19:39:23,patriciarego,
1358,,1237,7,0tq4i,0j01z,322,5º Fórum da Economia Criativa,0.00,20202.06,2019-11-25 15:38:09,patriciarego,2022-02-19 00:31:23,patriciarego,
1359,,1237,7,0tq4i,0j01z,174,5º Fórum da Economia Criativa,6239.56,13036.00,2019-11-25 15:38:09,patriciarego,2022-02-19 00:22:14,patriciarego,
1360,,1061,10,0tq4i,0j01z,181,Plataforma Digital,0.00,24700.00,2020-02-10 10:53:24,patriciarego,2022-02-19 00:25:23,patriciarego,
1361,,1061,10,0tq4i,0j01z,252,Plataforma Digital,0.00,37314.15,2020-02-10 10:53:25,patriciarego,2022-02-19 00:31:12,patriciarego,
1362,,1059,10,0tq4i,0j01z,41,Plataforma Digital,0.00,19980.00,2020-02-10 11:04:21,patriciarego,2021-02-17 18:26:36,patriciarego,
1363,,1059,10,0tq4i,0j01z,251,Plataforma Digital,0.00,24420.00,2020-02-10 11:04:21,patriciarego,2022-02-19 00:31:12,patriciarego,
1364,,1062,10,0tq4i,0j01z,182,Plataforma Digital,0.00,16900.00,2020-02-10 11:14:07,patriciarego,2022-02-19 00:25:23,patriciarego,
1365,,1062,10,0tq4i,0j01z,253,Plataforma Digital,0.00,20300.00,2020-02-10 11:14:07,patriciarego,2022-02-19 00:31:12,patriciarego,
1366,,189,1,0tq4i,0j01z,86,Estruturação do projeto,0.00,0.00,2020-03-11 08:05:42,renato.rossi,2020-03-11 08:05:42,renato.rossi,
1367,,189,4,0tq4i,0j01z,86,Avaliação,0.00,0.00,2020-03-11 08:06:07,renato.rossi,2020-03-11 08:06:07,renato.rossi,
1368,,1001,2,0tq4i,0j01z,43,Gestão e Monitoramento,19500.00,14130.00,2020-04-16 15:05:35,patriciarego,2020-04-16 15:05:35,patriciarego,
1369,,1001,11,0tq4i,0j01z,43,Formação de lideranças do Diretoria CNME - Sistema CACB,0.00,18200.99,2020-04-16 15:17:45,patriciarego,2020-04-16 15:17:45,patriciarego,
1370,,1001,11,0tq4i,0j01z,237,Formação de lideranças do Diretoria CNME - Sistema CACB,0.00,101305.99,2020-04-16 15:17:45,patriciarego,2022-02-19 00:31:09,patriciarego,
1371,,1096,9,0tq4i,0j01z,270,Marca coletiva Vale das Toalhas – Campanha de marketing,0.00,44359.57,2020-04-16 16:00:42,patriciarego,2022-02-19 00:31:15,patriciarego,
