idassociacao,idfederacao,nmrazao,nucnpj,dtfundacao,idcidade,nucep,nunumero,dscomplemento,nufone,nufax,nufone2,dsemail,dshomepage,flativo,flvalidado,dsendereco,dsbairro,idbanco,dsagencia,dsconta,dtultimaatualizacao,dtatualizacao,idgestorassociacao,id_tipo_entidade,id_antigo,sigla,sigla_unica,logoentidade,usuario_inclusao,usuario_alteracao,data_inclusao,data_alteracao,dsestado,idpais,nmrassociados
3225,34,Associação Comercial Industrial e Agropecuária de Passa Quatro,19056282000177,,3542,37460000,137,,3533712125,35 3371-2125,35984021949,aciapq@speet.com.br,não temos mais,S,t,"rua dr. Arlindo Luz, 137",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIPAQ,,,sistema,pesquisa,,2023-04-05,,29,
3226,39,Associação Comercial e Industrial de Pedra Preta,24773590000153,,4432,78795000,1070,,66999067905,,,aciapp_pedrapreta@hotmail.com,www.acipp-mt.com.br,S,t,rua João Candido dos Santos,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIPP,,,sistema,pesquisa,,2023-04-05,,29,
3227,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE PERDIGÃO",20918231000196,,3583,35515000,342,,37 3287-1565,37 3287-1565,,acipperdigao@netsite.com.br,,S,t,PRAÇA DR. GERALDO CAETANO BRANDÃO,CENTRO,,,,2009-05-08,2009-05-08,,1,,,,,sistema,,,,,29,
3228,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE PERDIZES",20031324000102,,3585,38170000,10,,34 3663-1540,34 3663-1469,,cdl@netperdizes.com.br,,S,t,PRAÇA GOVERNADOR VALADARES,CENTRO,,,,2012-10-23,2012-10-23,,1,,,,,sistema,,,,,29,
3229,32,"Associação Comercial, Indústria e Agropecuária de Piranhas Goias",02456717000178,1997-10-31,2281,76230000,452,A,6436652735,64 3665-2735,0,aciap@virtnet.com.br,cdl.piranhas@org.com,S,t,rua são Joaquim 257,SETOR CENTRAL,,,,2023-04-05,2023-04-05,,1,,ACIAP,,,sistema,pesquisa,,2023-04-05,,29,
3230,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE PITANGUI",20930780000186,,3623,35650000,64,,37 3271-4700,37 3271-4718,,asciaspi@pitanguinet.com.br,,S,t,Rua Padre Belchior,CENTRO,,,,2012-10-23,2012-10-23,,1,,,,,sistema,,,,,29,
3231,32,Associação Comercial Industrial e Agropecuária de Planaltina,00002618000190,,2285,73750210,02,,61996594987,61 3637-0656,61996594987,quelipe@uol.com.br,aciapla.com.br,S,t,Quadra Qc01 mc Lote 06,SETOR OESTE,,,,2023-04-05,2023-04-05,,1,,ACIAPLA,,,sistema,pesquisa,,2023-04-05,,29,
3232,34,Associação Comercial de Porteirinha,21351416000124,1986-08-14,3648,39520000,245,,3838312899,38 3831-1201,389918553000,marcosweja@gmail.com,aciport.com.br,S,t,"av Major Fidencio Cangussu, 553",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACE PORTEIRINHA,,,sistema,pesquisa,,2023-04-05,,29,
3233,34,Associação Comercial Industrial Agropecuária e de Prestação de Serviços Manhumirim,21073127000100,1938-09-30,3374,36970000,46,2º ANDAR,33984217923,33 3341-1791,3333412115,aciama.manhumirim@hotmail.com,www.aciama.com.br,S,t,rua Trajano Lima N°46/ 2°andar,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIAMA,,,sistema,pesquisa,,2023-04-05,,29,
3234,39,Associação Comercial e Empresarial de Querencia,37523701000115,,4453,78643000,03,QD. 06,6635291229,,,aciaq_querencia@hotmail.com,www.aceq-mt.com.br,S,t,av. Mato Grosso,SETOR C,,,,2023-04-05,2023-04-05,,1,,ACEQ,,,sistema,pesquisa,,2023-04-05,,29,
3236,57,Assoc Coml Indl Agrop Registro,55859425000142,,9549,11900000,455,SOBRELOJA 01,1338286801,13 3828-6803,1338286800,aciar@aciar.com.br,www.aciar.com.br,S,t,rua Jose Antonio de Campos 455 Sobre Loja 01,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
3237,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE RIBEIRÃO DAS NEVES",,2005-04-14,3689,33880160,,,31 3624-1641,31 3624-2919,,,,N,f,"Rua Antônio Miguel, 244",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
3239,34,"Associação Comercial, Industrial, Agropecuária e de Prestação de Serviços de rio Piracicaba",23947054000164,1992-07-31,3705,35940000,155,,3138541042,31 3854.1042,3138541368,aciarp@robynet.com.br,www.aciarpmg.com.br,S,t,"rua Deputado Wilson Alvarenga, 66",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIARP,,,sistema,pesquisa,,2023-04-05,,29,
3240,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE RUBIM",,2005-04-14,3723,39950000,,,33 3746-1223,-33,,,,N,f,"Rua Presidente Kennedy, 173 - A",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
3242,46,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL DE SÃO JORGE DO PATROCÍNIO",,2005-04-14,6648,87555000,,,44 3634-1225,44 3634-1225,,acisip1@yahoo.com.br,,N,f,"R. Genarino de Oliveira, 49",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
3243,46,ASSOCIAÇÃO COMERCIAL E AGROINDUSTRIAL DE SÃO PEDRO DO IGUAÇU,00649149000104,2005-04-14,6687,85929000,460,,45 3255-1567,45 3255-1567,,acaspi@bol.com.br,,S,t,Rua Rio de Janeiro,,,,,2011-01-25,2011-01-25,,1,,,,,sistema,,,,,29,
3244,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE SÃO VICENTE DE MINAS",,2005-04-14,3938,37370000,,,35 3323-1265,-35,,,,N,f,"RUA CORONEL SEVERINO EUGÊNIO, 138",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
3245,27,ASSOCIAÇÃO COM. IND. E AGROP. DE SERROLÂNDIA,01322013000140,2005-04-14,1046,44710000,119,,74 3631-2206,74 3631-2247,,aciase@hotmail.com.br,brmoveisaraujo@hotmail.com,S,t,AV. 06 DE MAIO,CENTRO,,,,2012-10-26,2012-10-26,,1,,,,,sistema,,,,,29,
3248,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE TOCANTINS",00847428000174,,4024,36512000,35,,32 3574-2007,,,aciattocantins@hotmail.com,,S,t,Rua Pe Goulart,Centro,,,,2013-07-19,2013-07-19,,1,,,,,sistema,,,,,29,
3249,34,Associação Comercial Industrial Agropecuária e de Prestação de Serviços de Três Marias,20208369000100,,4034,39205000,281,,3837541326,38 3754-1326,38988362416,aciatma@aciatma.org.br,www.acecdl3m.com.br,S,t,rua Várzea da Palma 281,CENTRO,,,,2023-04-05,2023-04-05,05863955635,1,,ACE TRÊS MARIAS,,,sistema,pesquisa,,2023-04-05,,29,
3250,34,Associação Comercial e Empresarial de Turmalina,20212262000127,,4041,39660000,52,Sala 202 Shopping Avenida,38991289532,38 3527-1040,,aciat.turmalina@hotmail.com,https://www.aceturmalina.com.br/,S,t,"Avenida Lauro Machado, 227",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACE de Turmalina,,,sistema,pesquisa,,2023-04-05,,29,
3251,32,Associação Comercial Industrial e Agropecuária de Uruaçu,00145979000196,,2355,76400000,01,,62986020126,62 3357-2853,6233572082,aciau1@hotmail.com,www.aciau.com.br,S,t,rua 04 Quadra 07 Lote 1 a,SETOR COPACABANA,,,,2023-04-05,2023-04-05,,1,,ACIAU,,,sistema,pesquisa,,2023-04-05,,29,
3252,52,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE URUPÁ,00729177000123,,7367,76929000,3824,,69 3413-2634,69 3345-2323,,a.ci.a@hotmail.com,,S,t,JORGE TEIXEIRA,CENTRO,,,,2013-07-04,2013-07-04,,1,,,,,sistema,,,,,29,
3253,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROPECUÁRIA DE VIRGEM DA LAPA",02398719000158,,4090,39630000,28,,33 3736-1323,33 3736-1323,,,,N,t,PRAÇA VALDOMIRO SILVA COSTA,CENTRO,,,,2008-06-10,2008-06-10,,1,,,,,sistema,,,,,29,
3254,46,Associação Comercial e Empresiaral de Vitorino,02664715000174,2005-04-14,6832,85520000,120,sala 02,4632271664,,469911111707,aceivitorino@hotmail.com,Xxxxx,S,t,rua Luiz Sílvio bin,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACEVI,,,sistema,pesquisa,,2023-04-05,,29,
3255,27,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGRÍCOLA DE XIQUE-XIQUE",13901723000103,,1121,47400000,00,1º ANDAR,74 3661-2507,,,aciax@holistica.com.br,,S,t,"PRAÇA DOM MÁXIMO, S/N",CENTRO,,,,2008-03-20,2008-03-20,,1,,,,,sistema,,,,,29,
3256,34,Associação Comercial Industrial Agropecuária e de Serviços de Itanhandu,02213868000103,,3256,37464000,13,,3533612145,35 3361-2145,,aciasi@altanet.com.br,,S,t,"pça Amador Guedes, 13",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIASI,,,sistema,pesquisa,,2023-04-05,,29,
3257,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROPECUÁRIA E DE SERVIÇOS DE MALACACHETA",,2005-04-14,3370,39690000,,,33 3514-1204,33 3514-1204,,acim@molbr.com,www.malacanline.com.br,N,f,"Rua Tristão Cury, 316",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
3258,34,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE ARCOS,19514637000124,1969-10-15,2707,35588000,155,,37 3351-1509,37 3351-2740,,comercialacia@yahoo.com.br,,S,t,RUA DONATO ROCHA,CENTRO,,,,2012-10-19,2012-10-19,,1,,,,,sistema,,,,,29,
3259,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP  DE CABO VERDE",06023147000183,,2816,37880000,179,SALA 5,35 3736-1300,35 3736-1300,,vaga@outcenter.com.br,,N,t,RUA PREFEITO CARLOS SOUZA FILHO,CENTRO,,,,2008-06-20,2008-06-20,,1,,,,,sistema,,,,,29,
3261,50,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE QUISSAMÃ,31507502000137,,7032,28735000,1179,,22 2768-1839,22 2768-1839,,danielimoveisquissama@yahoo.com.br,,S,t,ESTRADA DO CORREIO IMPERIAL,PITEIRA,,,,2010-09-24,2010-09-24,,1,,,,,sistema,,,,,29,
3263,42,Associação Comercial Industrial Agro Pastoril de Altamira,14136881000187,,4534,68372040,2800,Rua Cel José Porfirio,93991939626,93 3515-7630,93 3515-3696,aciapa@valedoxingu.com.br,intagran@aciapaaltamira,S,t,rua Cel. José Porfirio nº 2800,SAO SEBASTIAO,,,,2023-04-05,2023-04-05,,1,,ACIAPA,,,sistema,pesquisa,,2023-04-05,,29,
3264,46,Associação Comercial e Empresarial de rio Bonito do Iguaçu,02783541000169,1998-08-18,6530,85340000,265,CAIXA POSTAL 17,4236531262,42 3653-1122,42999378535,acerbi_ass@hotmail.com,não tem,S,t,Avenida dom Pedro 2,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACERBI,,,sistema,pesquisa,,2023-04-05,,29,
3265,31,ASSOCIAÇÃO DOS COMERCIANTES INDUSTRIAIS E AGROPECUARISTAS DE BAIXO GUANDU,28569077000104,,1823,29730000,159,,27 37321363,27 3732-1363,,spcbg@ig.com.br,,S,t,HUGO LOPES NALLE,CENTRO,,,,2008-06-18,2008-06-18,,1,,,,,sistema,,,,,29,
3266,55,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE LUZERNA,00377126000180,2005-04-14,8540,89609000,60,sala 204,49 3523-1828,49 3523-1828,,acial@uol.com.br,,N,t,"AV. 26 DE FEVEREIRO,",CENTRO,,,,2008-10-08,2008-10-08,,1,,,,,sistema,,,,,29,
3267,54,"Associação Comercial, Industrial, de Serviços e Tecnologia de são Leopoldo",96755541000107,1920-03-21,8146,93010080,439,5º andar,5130376065,51 3037-6065,51993554153,gerencia@acistsl.com.br,www.acistsl.com.br,S,t,"rua Lindolfo Collor, nº 439, 5º Andar",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIST-SL,,,sistema,pesquisa,,2023-04-05,,29,
3268,34,"Associação Comercial, Industrial e de Serviços de Uberaba",25448424000144,1924-01-01,4047,38010000,3433,,3433315500,34 3331-5507,34999607246,aciu@aciu.com.br,www.aciu.com.br,S,t,"av. Leopoldino de Oliveira, 3433",CENTRO,,,,2023-04-05,2023-04-05,,1,,Aciu,ACIU1,,sistema,pesquisa,,2023-04-05,,29,
3269,54,"Associação Comercial, Industrial e de Serviços de Faxinal do Soturno",87676391000147,,7712,97220000,83,,55996856925,55 3263-1236,5532631236,acis@gpsnet.com.br,Não possuímos no momento,S,t,"rua Alberto Pasqualini, 975",,,,,2023-04-05,2023-04-05,,1,,ACIS,,,sistema,pesquisa,,2023-04-05,,29,
3270,46,Associacao Comercial Industrial e Empresarial de Candoi,00395512000102,2005-04-14,5916,85140000,2572,Ap. 3,4236381334,42 3638-1334,,aciercan@ibest.com.br,aciercandoi@outlook.com,S,t,Avenida 27 de Agosto,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIERCAN,,,sistema,pesquisa,,2023-04-05,,29,
3272,57,Assoc Coml Indl Pecuaria Ibate,51814770000109,,9193,14815000,1188,,1633431126,16 3343-6284,1633436221,acipibate@yahoo.com.br,www.xxx.com.br,S,t,av. sao Joao 1687,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
3274,39,Associação Comercial e Empresarial de Campo Verde,00895834000102,,4317,78840000,390,,6634191515,66 3419-1944,6634192223,acicave@vsp.com.br,www.cempcv.com.br,S,t,"av. Campo Grande, 328",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACICAVE,,,sistema,pesquisa,,2023-04-05,,29,
3275,34,Associação Comercial e Empresarial de Taiobeiras,21369913000150,1988-07-07,4006,39550000,221,,3838451791,38 3845-1791,,acitcdltaio@hotmail.com,0,S,t,rua rio Pardo 603,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACE,,,sistema,pesquisa,,2023-04-05,,29,
3276,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, AGROP. E DE SERVIÇOS DE IBIRUBÁ",93541084000151,,7767,98200000,380,,54 3324-7259,54 3321-1480,54 3224-1480,acisa.ibiruba@terra.com.br,http://www.ibiruba.net/acisa/,S,t,,,,,,2022-03-22,2022-03-22,,1,,ACISA-Ibirubá,,,sistema,Mluiza,,2022-03-22,,29,
3277,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE JUATUBA",02442715000120,,3312,35675000,114,,31 3535-8679,31 3535-9944,,acj.cdl@hotmail.com,,S,t,AV. TÂNUS SALIBA,VARGINHA,,,,2015-04-17,2009-05-08,,1,,,,,sistema,,,,,29,
3278,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE COLINAS,00767293000137,,9837,77760000,1422,,63 3476-1418,63 3476-2210,63 3476-6500,acicolinas@uol.com.br,,S,t,AV. ANHANGUERA,CENTRO,,,,2012-10-15,2012-10-15,,1,,,,,sistema,,,,,29,
3279,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E RURAL DE ANDRADAS",05223284000107,,2675,37795000,155,PISO 1,35 3731-1349,35 3731-1349,,acira_andradas@hotmail.com,,S,t,,CENTRO,,,,2022-11-21,2022-11-21,,1,,ACIRA,,,sistema,nat.rodrigues,,2022-11-21,,29,
3280,50,Associação Comercial Industrial e Rural de bom Jardim,86940749000134,,6870,28660000,220,LOJA 06,2225663254,22 2566-3953,22988192658,acirbj@autarede.com.br,,S,t,"rua Nilo Peçanha , 220 Loja 4",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIRBJ,,,sistema,pesquisa,,2023-04-05,,29,
3282,50,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE PETRÓPOLIS,31166663000104,,7012,25685330,48,7º ANDAR,24 2237-1101,,,acep@acepet.com.br,www.acepet.com.br,S,t,"IRMAOS D'ANGELO",CENTRO,,,,2008-03-20,2008-03-20,,1,,,,,sistema,,,,,29,
3284,54,CÂMARA DA INDÚSTRIA E COMÉRCIO DE NOVA ARAÇA,03520351000111,,7900,95350000,200,2º andar,54 3275-1150,54 3275-1335,54 3275-1010,cic@pmaraca.com.br,,N,t,RUA ALEXANDRE GAZZONI,CENTRO,,,,2020-09-24,2012-10-17,,1,,,,,sistema,,,,,29,
3285,51,"Associação Comercial, Industrial e Serviços de Caicó",08094310000124,,7148,59300000,433,,8434212612,84 3421-1278,84991995995,casadoempresario@gmail.com,não posuimos,S,t,"av. Cel. Martiniano, 433",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACISC,,,sistema,pesquisa,,2023-04-05,,29,
3286,34,Associacao Comercial Industrial e Serviços de Congonhas,21117502000177,,2973,36410062,453,SALA 108,3137311442,31 3731-1442,,associacao.acisc@yahoo.com.br,www.aciscongonhas.com.br,S,t,Marechal Floriano Peixoto,,,,,2023-04-05,2023-04-05,,1,,ACISC,,,sistema,pesquisa,,2023-04-05,,29,
3287,57,Assoc Coml Indl Servicos de Embu,49672462000144,,9113,6803460,69,,1147811044,11 4781-2054,1147812491,acise@embu.com.br,www.embu.com.br,S,t,Fernando Batista Medina 69,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
3288,31,"Associação Comercial, Industrial e de Serviços de Guaçuí",28404358000107,1986-03-19,1877,29560000,26,,2835532677,28 3553-2552,,acisg@veloxmail.com.br,cleciolemos@hotmail.com,S,t,rua Senador Atilio Vivacqua,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACISG,,,sistema,pesquisa,,2023-04-05,,29,
3289,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E DE SERVIÇOS DE MAXIMILIANO DE ALMEIDA",01717301000101,,7866,99890000,301,"1º ANDAR, SALA 104",54 3397-1177,,,acismax_cdl@hotmail.com,,S,t,,,,,,2022-03-22,2022-03-22,,1,,ACISMAX,,,sistema,Mluiza,,2022-03-22,,29,
3290,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E DE SERVIÇOS DE PANTANO GRANDE",92517267000179,,7939,96690000,159,,51 3734-1219,51 3734-1259,,aci.pantano@gmail.com,,S,t,,,,,,2022-03-22,2022-03-22,,1,,ACI-Pantano,,,sistema,Mluiza,,2022-03-22,,29,
3291,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, AGROP. E DE SERVIÇOS DE PROFISSIONAIS LIBERAIS DE PRADOS",02077507000179,1997-08-05,3656,36320000,123,,32 3353-6919,32 3353-6360,,acideprados@hotmail.com,,S,t,PRAÇA DR. VIANO CALDAS,CENTRO,,,,2012-10-23,2012-10-23,,1,,,,,sistema,,,,,29,
3292,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E DE SERVIÇOS DE SÃO MARTINHO",91998856000153,,8155,98690000,124,,55 3533-1874,55 3533-1430,,acis_sm@luanett.com.br,,N,t,RUA OSVALDO DE SOUZA,CENTRO,,,,2020-09-24,2012-10-18,,1,,,,,sistema,,,,,29,
3293,39,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E PRESTADORES DE SERVIÇOS DO ALTO ARAGUAIA",03237880000102,2005-04-14,4281,78780000,25,,66 3481-1820,-66,,acipesa@hotmail.com,,N,t,RUA SANTA RITA,CENTRO,,,,2008-03-03,2008-03-03,,1,,,,,sistema,,,,,29,
3294,46,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E TURISMO DE CAMPO MAGRO",04842527000114,2005-04-14,5913,83535000,237,SALA 05,41 3677-8151,41 36778151,,acitcam@onda.com.br,,S,t,RUA JASMIM,Jd. Boa Vista I,,,,2010-08-19,2010-08-19,,1,,,,,sistema,,,,,29,
3295,50,ASSOCIAÇÃO COMERCIAL INDUSTRIAL E TURÍSTICA DE ARARUAMA,30181192000140,,6848,28970000,70,LOJA 01,22 2673-2140,22 2665-7029,,spcpluscdlararuama@hotmail.com,acitama@veloxmail.com.br,S,t,RUA ROSA RAPOSO,CENTRO,,,,2012-12-03,2012-12-03,,1,,,,,sistema,,,,,29,
3297,54,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE GUARANI DAS MISSÕES,89932669000125,1963-05-27,7753,97950000,1031,SALA 01,55 3353-1099,55 3353-2349,,acigua.gm@hotmail.com,,S,t,,,,,,2022-03-22,2022-03-22,,1,,ACIGUA-GM,,,sistema,Mluiza,,2022-03-22,,29,
3298,34,"Associação Comercial, Industrial e de Serviços de Montes Claros",22677702000147,1949-12-30,3448,39400042,110,,3821013300,38 2101-3309,38984041606,acimoc@acimoc.com.br,www.acimoc.com.br,S,t,"rua Carlos Gomes, 110",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIMOC,,,sistema,pesquisa,,2023-04-05,,29,
3299,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E PRESTADORA DE SERVIÇOS DE ENCRUZILHADA DO SUL",94999927000120,,7669,96610000,80,SALA 17,51 3733-1577,51 3733-1577,,aci.encruzilhadadosul@yahoo.com.br,,N,t,RUA DOM FELICIANO,CENTRO,,,,2020-09-24,2012-10-18,,1,,,,,sistema,,,,,29,
3300,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E PREST. DE SERVIÇO DE JACUTINGA",93537702000190,,7804,99730000,210,,54 3368-1431,54 3368-1108,,acipsjacutinga@yahoo.com.br,,N,t,Rua Vitoria Magrin,CENTRO,,,,2020-09-24,2010-08-13,,1,,,,,sistema,,,,,29,
3301,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, PRESTADORES DE SERVIÇOS E AGROPECUÁRIA RIO NOVO",02874203000132,,3702,36150000,193,,32 3274-1591,32 3274-1997,,megasys@terra.com.br,,N,t,RUA GOVERNADOR VALADARES,CENTRO,,,,2008-06-25,2008-06-25,,1,,,,,sistema,,,,,29,
3302,52,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE ROLIM DE MOURA,04380580000140,,7358,78987000,4500,,69 3442-1950,69 3442-1950,,acirmro2008@hotmail.com,www.acirmro.com.br,S,t,AV. RIO BRANCO,CENTRO,,,,2012-11-28,2012-11-28,,1,,,,,sistema,,,,,29,
3303,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, RURAL AUT. DE CRISTAL",03280356000114,,7629,96195000,17,CP,51 3678-1060,,,solange@postoscoqueiro.com.br,,N,t,POSTO COQUEIRO,CENTRO,,,,2020-09-24,2012-10-17,,1,,,,,sistema,,,,,29,
3304,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, RURAL E DE PRESTAÇÃO DE SERVIÇOS DE CENTRALINA",41438870000124,,2923,38390000,501,SALA 04,34 3267-2043,34 3267-2043,,carlinhabernadino@hotmail.com,,S,t,AV. DO CONTORNO,NOSSA SENHORA DA ABADIA,,,,2012-10-22,2012-10-22,,1,,,,,sistema,,,,,29,
3306,54,Associação Comercial Industrial Serviços e Agropecuária de Tucunduva,90477555000111,,8260,98930000,330,,5535421182,55 3542-1182,55996976232,aciat.tucunduva@yahoo.com.br,NÃO,S,t,"rua Julio de Castilhos, 120",,,,,2023-04-05,2023-04-05,,1,,ACISAT,ACIAT1,,sistema,pesquisa,,2023-04-05,,29,
3307,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, DE SERVIÇO E AGROP. DE CONSTANTINA",91695445000199,,7611,99680000,213,,54 3363-1227,54 3363-1277,,a.acisac@yahoo.com.br,,N,t,RUA JOÃO MAFFERSONI,CENTRO,,,,2020-09-24,2012-10-17,,1,,,,,sistema,,,,,29,
3308,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, DE SERVIÇO E AGROP. DE FAXINALZINHO",02010408000170,,7713,99655000,775,,54 3546-1118,,,valentini@ginet.com.br,,N,t,AV. LIDO ARMANDO OLTRAMARI,CENTRO,,,,2020-09-24,2010-08-25,,1,,,,,sistema,,,,,29,
3309,39,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE ITIQUIRA,04359050000110,,4376,78790000,377,,65 3491-1580,,,hudson@coopitiq.brte.com.br,,N,t,AV. ADELINO DE SOUZA CAMPOS,CENTRO,,,,2009-05-19,2009-05-19,,1,,,,,sistema,,,,,29,
3310,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, DE SERVIÇO E AGROP. DE MARIANA PIMENTEL",04841287000133,,7853,92900000,80,A/C SUPERMERCADO ELSNER,51 3553-1355,51 3495-6225,,s.elsner@uol.com.br,,N,t,RUA MAURCIO CARDOSO,CENTRO,,,,2020-09-24,2012-10-17,,1,,,,,sistema,,,,,29,
3311,54,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL, DE SERVIÇO E AGROP. DE VERA CRUZ",93303840000104,,8289,96880000,233,,51 3718-1002,51 3718-1002,,acisa@acisavc.com.br,,N,t,Rua Carlos Werner,CENTRO,,,,2013-02-21,2013-02-21,,1,,,,,sistema,,,,,29,
3312,39,Associação Comercia e Industrial de Terra Nova do Norte,03148426000185,,4501,78505000,151,,66996422548,,66996422548,aciter-mt@hotmail.com,https/wa.me/message/77jjxx2r,S,t,"av Doze de Abril, 21",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACITER,,,sistema,pesquisa,,2023-04-05,,29,
3313,50,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE VILA ISABEL E MARACANÃ,32089674000109,,7043,20551190,3,201,21 2578-9691,,21 3181-5450,,,S,t,SILVA PINTO,VILA ISABEL,,,,2010-09-24,2010-09-24,,1,,,,,sistema,,,,,29,
3314,34,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL  DE SANTA MARGARIDA,01343885000194,,3751,36910000,140,LOJA 01,31 3875-1160,,,vendaslima@yahoo.com.br,,N,t,PRAÇA CÔNEGO ARNALDO,CENTRO,,,,2008-06-25,2008-06-25,,1,,,,,sistema,,,,,29,
3315,34,Associação Comercial Industrial e Agropecuária de Itamarandiba,20214029000183,,3247,39670000,52,1º ANDAR,3835211474,38 3521-1474,3835211190,aciai@uai.com.br,ACIAICDL.COM.BR,S,t,"rua Coronel Gentil Fernandes, 52, Sala 1",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIAI CDL,,,sistema,pesquisa,,2023-04-05,,29,
3316,34,Associação Comercial Industrial e Agropecuária de Barão de Cocais,23947039000116,,2733,35970000,65,2º ANDAR,3138372392,31 3837-2903,31998546400,aciabac@valenet.com.br,aciabaccdl.com.br,S,t,rua são João del rey 264,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIABAC,,,sistema,pesquisa,,2023-04-05,,29,
3317,34,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROP. DE INHAPIM",22051064000154,,3224,35330000,49,Loja A,33 3315-2673,,33 3315-1060,laisacsm@hotmail.com,,S,t,Rua Osvaldo Silva Araújo,CENTRO,,,,2012-10-22,2012-10-22,,1,,,,,sistema,,,,,29,
3319,34,Associação Comercia e Empresarial de Monre Carmelo,21289855000154,1989-09-29,3441,38500000,219,,3438421576,34 3842-1576,3438421576,acias.mc@hotmail.com,ACE.MONTECARMELO.COM.BR,S,t,rua men de sa 100,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACE,,,sistema,pesquisa,,2023-04-05,,29,
